thread_id,sample_idx,n,f,use_periodicity,strategy_count,start_idx,log_up,log_down,sigma_step,steps,z_max,p_single,p_combined,log_wealths,z_values
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.3858977521047,0,0,-5389.0306878176425|-5149.429877435518|-5056.118004045472|-5333.043563783724,-52.3858977521047|-50.05677693593017|-49.149707271339366|-51.84165595335127
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.763628455319626,0,0,-5325.016735964986|-5213.4438292882|-5106.285677911339|-5238.5276662206425,-51.763628455319626|-50.67904623271548|-49.63737913402503|-50.92288216405354
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.27275787996251,0,0,-5161.068777772251|-5377.391787480853|-5050.699895268143|-5310.167104500941,-50.169916808071804|-52.27275787996251|-49.09703871017111|-51.61927758396712
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.46392525013151,0,0,-5397.057515635884|-5141.40304961726|-5114.312505729841|-5231.102850488813,-52.46392525013151|-49.97874943790319|-49.71540663205438|-50.85070672837916
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.0074643866613,0,0,-5350.1005728978|-5188.359992355277|-5120.332626593383|-5346.287829684506,-52.0074643866613|-50.435210301372756|-49.77392725557314|-51.97040132510216
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.9535478002647,0,0,-5091.034705056253|-5447.425860196883|-5090.232022274413|-5406.689709018286,-49.48912688776993|-52.9535478002647|-49.481324137967086|-52.55755824776867
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.04062607332553,0,0,-5184.948590532382|-5353.511974720844|-5173.309690195533|-5081.001170282978,-50.40204861470996|-52.04062607332553|-50.28890874256721|-49.39159251523181
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.58026383495232,0,0,-5306.153690591677|-5232.306874661553|-5007.756366439244|-5128.7607958031085,-51.58026383495232|-50.86241085308322|-48.679591595714925|-49.85585612850686
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.003563011758494,0,0,-5220.467303629056|-5317.993261624087|-5183.142554272983|-5349.699231506737,-50.747320293487924|-51.69535439454677|-50.38449242765107|-52.003563011758494
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.23764550585076,0,0,-5164.680850290597|-5373.779714962677|-5163.075484726887|-5342.6757571656335,-50.2050291821852|-52.23764550585076|-50.189423682579246|-51.93528895098365
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.909930014125926,0,0,-5198.393527128329|-5340.067038124807|-5083.007877237641|-5281.872536440674,-50.5327446739087|-51.909930014125926|-49.411099389739505|-51.3442306534132
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.80069151688433,0,0,-5260.200101331021|-5278.260463922141|-5043.475750231491|-5328.829479178852,-51.133556408736894|-51.30911827929798|-49.02681396194469|-51.80069151688433
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.60757345926201,0,0,-5308.9630803280925|-5229.497484925074|-4954.377961446204|-5210.433768856046,-51.60757345926201|-50.83510122877291|-48.16070873381974|-50.649785920952375
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.549755497965926,0,0,-5405.887026236455|-5132.573539016573|-5113.5098229475925|-5126.7540888483545,-52.549755497965926|-49.89291919006765|-49.707603882247575|-49.83634925399827
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.5985226842328,0,0,-5410.903793622868|-5127.55677163012|-5095.850801747173|-5295.919485123043,-52.5985226842328|-49.84415200380039|-49.53594338658578|-51.48077877496447
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.54710214828682,0,0,-5302.7422887685025|-5235.718276484626|-5144.6137807445075|-5158.058717340338,-51.54710214828682|-50.895572539747725|-50.00996043711344|-50.140656496311045
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,53.2149399186619,0,0,-5356.522035152261|-5181.938530100826|-5091.235375751798|-5474.315733388749,-52.06988638508147|-50.37278830295268|-49.49107757522145|-53.2149399186619
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.79554211675622,0,0,-5107.289031388579|-5431.171533864515|-5052.505931527392|-5308.361068241623,-49.64713257127799|-52.79554211675622|-49.11459489722855|-51.60172139690901
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.10499875920113,0,0,-5360.134107671251|-5178.32645758186|-5158.058717340168|-5327.826125701389,-52.10499875920113|-50.33767592883325|-50.14065649630939|-51.7909380796292
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,53.46462791235525,0,0,-5422.944035350663|-5115.516529902485|-5085.014584192043|-5500.001582407897,-52.71556393127724|-49.727110756757504|-49.43060626424467|-53.46462791235525
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.65438995807903,0,0,-5224.681388234017|-5313.779177019133|-5092.840741315299|-5211.035780942597,-50.78828472995573|-51.65438995807903|-49.50668307482539|-50.655637983306164
