thread_id,sample_idx,mode,n,drift,stat,p_value,rates
0,1,global,131072,0.009783626387257272,0.4870320268369784,0.49096958194793494,7.988932518548585|7.994785702415857|7.997201210558512|7.998716144935842
0,1,global,131072,0.008825061281095614,0.43931435160796833,0.5344124624907491,7.98991147977694|7.994811382596628|7.996965806077717|7.998736541058036
0,1,global,131072,0.01202397564608404,0.5985573240182219,0.39728053395642116,7.986342640439553|7.993163856367656|7.996967237539768|7.9983666160856375
0,1,global,131072,0.008164456037300205,0.40642921289867945,0.5654415706122426,7.990437944194452|7.995021372271694|7.997421684037262|7.998602400231753
0,1,global,131072,0.010360522835807906,0.5157501151501847,0.4657686159968817,7.988244369211808|7.994637656217911|7.997358812426882|7.998604892047616
0,1,global,131072,0.008856051876314552,0.44085707327424356,0.5329781928615933,7.989401182477243|7.994180541533933|7.99696957336733|7.998257234353558
0,1,global,131072,0.009421720407021716,0.46901623227351097,0.5071452758559869,7.989213176585756|7.994815133949167|7.997253657132672|7.998634896992778
0,1,global,131072,0.01066689017969491,0.5310011787685062,0.4526831724009539,7.98769413092079|7.993848859901484|7.996610046669577|7.998361021100485
0,1,global,131072,0.01130573723287398,0.5628031878429611,0.4260761463344105,7.987256175265813|7.993804795721127|7.997466003919358|7.998561912498687
0,1,global,131072,0.00985823697881294,0.490746165765688,0.4876696025779339,7.98879154606806|7.993872752671645|7.997437116020203|7.998649783046873
0,1,global,131072,0.010964701550551403,0.5458263233337411,0.4401646485597257,7.987633305981094|7.993957538743409|7.996956423844451|7.998598007531645
0,1,global,131072,0.008242498757208061,0.4103142042661032,0.5617311845194686,7.990436474253273|7.994880816388911|7.997110264222794|7.998678973010481
0,1,global,131072,0.010044313754406176,0.5000091267146567,0.4794919633331667,7.988617850447376|7.994054094355606|7.9972476235971355|7.998662164201782
0,1,global,131072,0.011156203669640874,0.5553593596039321,0.4322208666292249,7.987173081267478|7.994239976788111|7.99681846893349|7.998329284937119
0,1,global,131072,0.00872249551856008,0.4342085953950346,0.5391731391670005,7.9897860460316705|7.994567464741105|7.99725907484296|7.998508541550231
0,1,global,131072,0.010076885532132707,0.5016305601480201,0.47806824456363106,7.988578650714741|7.994437048642644|7.997416050914958|7.998655536246874
0,1,global,131072,0.010029173382466006,0.4992554341939886,0.4801545387551558,7.98863904498926|7.994182493238673|7.997476456711709|7.998668218371726
0,1,global,131072,0.011760661588388288,0.5854494666514217,0.40769838461275776,7.986910639706633|7.994295072948894|7.99723085987|7.998671301295022
0,1,global,131072,0.009325482952780462,0.4642255012560432,0.5114933355519713,7.989398035128133|7.994971668715537|7.997427177587472|7.998723518080913
0,1,global,131072,0.01012127606191715,0.5038403348100456,0.4761316525755386,7.988352499578776|7.995436674664575|7.9973711325069985|7.998473775640693
0,1,global,131072,0.008126995816735594,0.40456443122926644,0.5672267155425399,7.990540919917387|7.99475208612371|7.9972876438653575|7.9986679157341225
0,1,global,131072,0.009101747343142286,0.45308787159557173,0.5216765466501201,7.9894784467613285|7.994387575018614|7.997314890059799|7.998580194104471
0,1,global,131072,0.010188468022976238,0.5071851719579953,0.4732085175648324,7.988658167434326|7.99434797331841|7.997548230603279|7.998846635457302
0,1,global,131072,0.008504788103518734,0.42337105117491536,0.5493481295287279,7.990076050199949|7.994694205400921|7.997579733565636|7.998580838303468
0,1,global,131072,0.010312969760374102,0.5133829079619563,0.46781835831370877,7.988309625491567|7.994188198065588|7.997191234049689|7.998622595251941
0,1,global,131072,0.00860580017141821,0.42839946397573037,0.5446153716812989,7.990008068815644|7.994577421573569|7.997094350978386|7.9986138689870625
