thread_id,sample_idx,n,d,min_n,bins,m,h,h_max,h_norm,expected,deviation,stat,p_value,num_patterns
0,1,131072,4,20000,24,131069,3.1779225430655043,3.1780538303479458,0.9999586894088489,0.99,0.00995868940884892,21.63233656200439,0,24
0,1,131072,4,20000,24,131069,3.177919396382085,3.1780538303479458,0.9999576992797992,0.99,0.00995769927979917,21.630185796580886,0,24
0,1,131072,4,20000,24,131069,3.1779952326326604,3.1780538303479458,0.9999815617612496,0.99,0.009981561761249647,21.68202004993983,0,24
0,1,131072,4,20000,24,131069,3.177914175081212,3.1780538303479458,0.9999560563558112,0.99,0.009956056355811205,21.626617025310452,0,24
0,1,131072,4,20000,24,131069,3.177816878898629,3.1780538303479458,0.9999254413354947,0.99,0.009925441335494667,21.560114858594474,0,24
0,1,131072,4,20000,24,131069,3.177897259096281,3.1780538303479458,0.9999507336061556,0.99,0.009950733606155615,21.61505491033148,0,24
0,1,131072,4,20000,24,131069,3.1779095389826364,3.1780538303479458,0.9999545975703963,0.99,0.009954597570396295,21.623448241169136,0,24
0,1,131072,4,20000,24,131069,3.1779121576314777,3.1780538303479458,0.9999554215491522,0.99,0.009955421549152188,21.625238093732627,0,24
0,1,131072,4,20000,24,131069,3.1778251722023136,3.1780538303479458,0.9999280508896833,0.99,0.009928050889683293,21.565783350919876,0,24
0,1,131072,4,20000,24,131069,3.1779587926022694,3.1780538303479458,0.9999700956148795,0.99,0.009970095614879493,21.65711320455433,0,24
0,1,131072,4,20000,24,131069,3.1779265880126584,3.1780538303479458,0.9999599621837515,0.99,0.009959962183751503,21.635101292776685,0,24
0,1,131072,4,20000,24,131069,3.177937342625676,3.1780538303479458,0.999963346208564,0.99,0.009963346208563983,21.64245209574607,0,24
0,1,131072,4,20000,24,131069,3.1779469586444957,3.1780538303479458,0.9999663719656258,0.99,0.009966371965625775,21.649024666937756,0,24
0,1,131072,4,20000,24,131069,3.1779374652705057,3.1780538303479458,0.9999633847997385,0.99,0.009963384799738462,21.642535923772066,0,24
0,1,131072,4,20000,24,131069,3.177917386496469,3.1780538303479458,0.9999570668532503,0.99,0.009957066853250263,21.628812035095308,0,24
0,1,131072,4,20000,24,131069,3.1778965079902086,3.1780538303479458,0.9999504972646357,0.99,0.009950497264635705,21.61454152758678,0,24
0,1,131072,4,20000,24,131069,3.1779739281042945,3.1780538303479458,0.9999748581213798,0.99,0.00997485812137977,21.667458355333025,0,24
0,1,131072,4,20000,24,131069,3.177962986205717,3.1780538303479458,0.9999714151656711,0.99,0.009971415165671127,21.65997954224832,0,24
0,1,131072,4,20000,24,131069,3.177785919799326,3.1780538303479458,0.9999156998078317,0.99,0.00991569980783169,21.538954242334434,0,24
0,1,131072,4,20000,24,131069,3.177882980374747,3.1780538303479458,0.9999462406924744,0.99,0.009946240692474406,21.605295371008005,0,24
0,1,131072,4,20000,24,131069,3.177991133213195,3.1780538303479458,0.9999802718461998,0.99,0.009980271846199762,21.679218087216633,0,24
0,1,131072,4,20000,24,131069,3.177898385938231,3.1780538303479458,0.9999510881759679,0.99,0.009951088175967904,21.61582510942086,0,24
0,1,131072,4,20000,24,131069,3.177877209671544,3.1780538303479458,0.9999444248946588,0.99,0.009944424894658854,21.60135108196936,0,24
0,1,131072,4,20000,24,131069,3.177981830358117,3.1780538303479458,0.9999773446286084,0.99,0.009977344628608442,21.67285956416947,0,24
0,1,131072,4,20000,24,131069,3.177953268441494,3.1780538303479458,0.9999683573936062,0.99,0.009968357393606242,21.65333742783729,0,24
0,1,131072,4,20000,24,131069,3.1779618587947183,3.1780538303479458,0.9999710604168032,0.99,0.009971060416803179,21.659208954212946,0,24
0,1,131072,4,20000,24,131069,3.177875981232702,3.1780538303479458,0.9999440383565736,0.99,0.009944038356573648,21.60051144116825,0,24
0,1,131072,4,20000,24,131069,3.1778701918164147,3.1780538303479458,0.9999422166705367,0.99,0.009942216670536741,21.59655436169295,0,24
0,1,131072,4,20000,24,131069,3.17791752527175,3.1780538303479458,0.9999571105199999,0.99,0.009957110519999923,21.628906888322117,0,24
0,1,131072,4,20000,24,131069,3.1779092011810217,3.1780538303479458,0.9999544912784224,0.99,0.009954491278422406,21.62321735298108,0,24
0,1,131072,4,20000,24,131069,3.1779650263605266,3.1780538303479458,0.9999720571166633,0.99,0.009972057116663269,21.661373992797802,0,24
0,1,131072,4,20000,24,131069,3.1779471024292327,3.1780538303479458,0.9999664172086408,0.99,0.009966417208640777,21.649122944139442,0,24
0,1,131072,4,20000,24,131069,3.1779641779380676,3.1780538303479458,0.9999717901537658,0.99,0.009971790153765814,21.660794094077175,0,24
0,1,131072,4,20000,24,131069,3.177965120915699,3.1780538303479458,0.9999720868692029,0.99,0.009972086869202923,21.661438621477842,0,24
0,1,131072,4,20000,24,131069,3.1779245493532895,3.1780538303479458,0.9999593207033116,0.99,0.009959320703311625,21.633707864364204,0,24
0,1,131072,4,20000,24,131069,3.1779675651334593,3.1780538303479458,0.9999728559618272,0.99,0.009972855961827176,21.663109249992512,0,24
0,1,131072,4,20000,24,131069,3.1779372932396126,3.1780538303479458,0.9999633306688451,0.99,0.009963330668845138,21.642418340257336,0,24
0,1,131072,4,20000,24,131069,3.177961859507973,3.1780538303479458,0.9999710606412344,0.99,0.00997106064123443,21.659209441724123,0,24
0,1,131072,4,20000,24,131069,3.1779564947363563,3.1780538303479458,0.999969372573032,0.99,0.009969372573031987,21.655542607867208,0,24
0,1,131072,4,20000,24,131069,3.17798800358772,3.1780538303479458,0.9999792870845682,0.99,0.00997928708456819,21.677078980937385,0,24
0,1,131072,4,20000,24,131069,3.177840194783983,3.1780538303479458,0.9999327778648924,0.99,0.00993277786489244,21.576051320373132,0,24
0,1,131072,4,20000,24,131069,3.177954552516823,3.1780538303479458,0.999968761438156,0.99,0.00996876143815606,21.654215096306388,0,24
0,1,131072,4,20000,24,131069,3.1778089336748896,3.1780538303479458,0.9999229413074386,0.99,0.009922941307438649,21.554684279719886,0,24
0,1,131072,4,20000,24,131069,3.177881856907935,3.1780538303479458,0.9999458871846761,0.99,0.00994588718467615,21.604527478833116,0,24
0,1,131072,4,20000,24,131069,3.1779683303119235,3.1780538303479458,0.9999730967313374,0.99,0.009973096731337394,21.663632251249513,0,24
0,1,131072,4,20000,24,131069,3.1779676659272282,3.1780538303479458,0.9999728876773909,0.99,0.009972887677390907,21.663178142767528,0,24
0,1,131072,4,20000,24,131069,3.177944727900874,3.1780538303479458,0.9999656700443429,0.99,0.0099656700443429,21.64749994849261,0,24
0,1,131072,4,20000,24,131069,3.177915365928218,3.1780538303479458,0.9999564310653251,0.99,0.009956431065325066,21.627430972004046,0,24
0,1,131072,4,20000,24,131069,3.1779559602300953,3.1780538303479458,0.9999692043863714,0.99,0.009969204386371389,21.655177271596745,0,24
0,1,131072,4,20000,24,131069,3.1779233871585846,3.1780538303479458,0.999958955009473,0.99,0.00995895500947297,21.63291350158496,0,24
0,1,131072,4,20000,24,131069,3.17792428878741,3.1780538303479458,0.9999592387141782,0.99,0.009959238714178253,21.63352976698063,0,24
0,1,131072,4,20000,24,131069,3.1779247763822323,3.1780538303479458,0.9999593921397802,0.99,0.009959392139780254,21.633863039173733,0,24
0,1,131072,4,20000,24,131069,3.1779071172235183,3.1780538303479458,0.999953835544563,0.99,0.009953835544562972,21.62179296318841,0,24
0,1,131072,4,20000,24,131069,3.1779634647656163,3.1780538303479458,0.9999715657483625,0.99,0.009971565748362554,21.66030663905068,0,24
0,1,131072,4,20000,24,131069,3.177852374051608,3.1780538303479458,0.9999366101686467,0.99,0.009936610168646665,21.58437587807503,0,24
0,1,131072,4,20000,24,131069,3.1778957649503936,3.1780538303479458,0.9999502634612282,0.99,0.009950263461228182,21.61403365814802,0,24
0,1,131072,4,20000,24,131069,3.177901142011266,3.1780538303479458,0.9999519553963431,0.99,0.009951955396343082,21.61770889173991,0,24
0,1,131072,4,20000,24,131069,3.177877971423319,3.1780538303479458,0.9999446645859339,0.99,0.009944664585933904,21.601871741076195,0,24
0,1,131072,4,20000,24,131069,3.1779439098358537,3.1780538303479458,0.9999654126336558,0.99,0.009965412633655801,21.646940799151828,0,24
0,1,131072,4,20000,24,131069,3.177947163760286,3.1780538303479458,0.999966436506946,0.99,0.009966436506946064,21.649164864056605,0,24
0,1,131072,4,20000,24,131069,3.1778632500885062,3.1780538303479458,0.9999400324004523,0.99,0.00994003240045227,21.591809674548912,0,24
0,1,131072,4,20000,24,131069,3.1778968981443336,3.1780538303479458,0.9999506200297448,0.99,0.009950620029744783,21.61480819883725,0,24
0,1,131072,4,20000,24,131069,3.1779582645537685,3.1780538303479458,0.9999699294602047,0.99,0.009969929460204696,21.656752282178005,0,24
0,1,131072,4,20000,24,131069,3.1779722461143662,3.1780538303479458,0.9999743288698257,0.99,0.009974328869825744,21.666308711311345,0,24
0,1,131072,4,20000,24,131069,3.1779307483092323,3.1780538303479458,0.9999612712542695,0.99,0.009961271254269488,21.637944865145084,0,24
0,1,131072,4,20000,24,131069,3.177853631216667,3.1780538303479458,0.9999370057456652,0.99,0.00993700574566525,21.585235153312052,0,24
0,1,131072,4,20000,24,131069,3.1779812650757817,3.1780538303479458,0.9999771667580105,0.99,0.009977166758010525,21.672473192380913,0,24
0,1,131072,4,20000,24,131069,3.177967613874202,3.1780538303479458,0.9999728712984908,0.99,0.009972871298490782,21.6631425644032,0,24
0,1,131072,4,20000,24,131069,3.17784578969104,3.1780538303479458,0.9999345383470478,0.99,0.009934538347047828,21.579875452338015,0,24
0,1,131072,4,20000,24,131069,3.1779064506122285,3.1780538303479458,0.9999536257900008,0.99,0.009953625790000808,21.621337332824023,0,24
0,1,131072,4,20000,24,131069,3.177946656842962,3.1780538303479458,0.9999662770013648,0.99,0.009966277001364765,21.648818384888866,0,24
0,1,131072,4,20000,24,131069,3.1779284514250126,3.1780538303479458,0.9999605485213195,0.99,0.009960548521319557,21.636374939447485,0,24
0,1,131072,4,20000,24,131069,3.1779650935573427,3.1780538303479458,0.9999720782606778,0.99,0.009972078260677808,21.661419921977842,0,24
0,1,131072,4,20000,24,131069,3.1779477814455386,3.1780538303479458,0.9999666308665403,0.99,0.00996663086654026,21.649587053361152,0,24
0,1,131072,4,20000,24,131069,3.177879861052775,3.1780538303479458,0.9999452591729223,0.99,0.009945259172922327,21.603163307197086,0,24
0,1,131072,4,20000,24,131069,3.1779486422837113,3.1780538303479458,0.9999669017361412,0.99,0.009966901736141232,21.65017543825118,0,24
0,1,131072,4,20000,24,131069,3.1779680826508887,3.1780538303479458,0.9999730188028163,0.99,0.009973018802816314,21.663462974357085,0,24
0,1,131072,4,20000,24,131069,3.177833037312493,3.1780538303479458,0.9999305257093682,0.99,0.009930525709368254,21.571159171990043,0,24
0,1,131072,4,20000,24,131069,3.17794739914253,3.1780538303479458,0.9999665105718477,0.99,0.00996651057184772,21.649325748367207,0,24
0,1,131072,4,20000,24,131069,3.177942318847199,3.1780538303479458,0.9999649120163788,0.99,0.009964912016378835,21.645853354712155,0,24
0,1,131072,4,20000,24,131069,3.177894738144018,3.1780538303479458,0.9999499403684077,0.99,0.009949940368407684,21.613331833605972,0,24
0,1,131072,4,20000,24,131069,3.177897145225324,3.1780538303479458,0.9999506977757502,0.99,0.009950697775750195,21.61497707926783,0,24
0,1,131072,4,20000,24,131069,3.1777820393859995,3.1780538303479458,0.999914478804811,0.99,0.009914478804811,21.536301970815316,0,24
0,1,131072,4,20000,24,131069,3.1779187601180663,3.1780538303479458,0.999957499074248,0.99,0.009957499074248033,21.62975090864674,0,24
0,1,131072,4,20000,24,131069,3.1779639898035423,3.1780538303479458,0.999971730955736,0.99,0.009971730955736002,21.660665503692226,0,24
0,1,131072,4,20000,24,131069,3.177881774807242,3.1780538303479458,0.9999458613510379,0.99,0.009945861351037921,21.604471362818863,0,24
0,1,131072,4,20000,24,131069,3.1779080430331557,3.1780538303479458,0.9999541268579538,0.99,0.009954126857953827,21.62242575622545,0,24
0,1,131072,4,20000,24,131069,3.1779252072504915,3.1780538303479458,0.9999595277159166,0.99,0.009959527715916572,21.634157538629452,0,24
0,1,131072,4,20000,24,131069,3.1779667407982064,3.1780538303479458,0.9999725965781612,0.99,0.009972596578161186,21.662545814932834,0,24
0,1,131072,4,20000,24,131069,3.177941871442497,3.1780538303479458,0.9999647712369187,0.99,0.009964771236918746,21.645547552559215,0,24
0,1,131072,4,20000,24,131069,3.177994870897781,3.1780538303479458,0.9999814479384831,0.99,0.009981447938483101,21.68177280330995,0,24
0,1,131072,4,20000,24,131069,3.1779942892401465,3.1780538303479458,0.9999812649152665,0.99,0.009981264915266519,21.68137523896617,0,24
0,1,131072,4,20000,24,131069,3.177983059148934,3.1780538303479458,0.9999777312774454,0.99,0.00997773127744539,21.673699445546305,0,24
0,1,131072,4,20000,24,131069,3.1779514898783625,3.1780538303479458,0.9999677977545233,0.99,0.009967797754523278,21.652121775807295,0,24
0,1,131072,4,20000,24,131069,3.177986462335414,3.1780538303479458,0.9999788021172302,0.99,0.009978802117230234,21.67602553140748,0,24
0,1,131072,4,20000,24,131069,3.1779742030465887,3.1780538303479458,0.9999749446341668,0.99,0.009974944634166816,21.667646279029555,0,24
0,1,131072,4,20000,24,131069,3.1779362221218537,3.1780538303479458,0.9999629936330943,0.99,0.009962993633094275,21.641686228781943,0,24
0,1,131072,4,20000,24,131069,3.1779327953997014,3.1780538303479458,0.9999619153876222,0.99,0.009961915387622255,21.639344056233973,0,24
0,1,131072,4,20000,24,131069,3.177956956446224,3.1780538303479458,0.9999695178537265,0.99,0.009969517853726462,21.65585818763376,0,24
0,1,131072,4,20000,24,131069,3.177912815229454,3.1780538303479458,0.9999556284676032,0.99,0.009955628467603228,21.625687563476085,0,24
0,1,131072,4,20000,24,131069,3.1778735657763337,3.1780538303479458,0.9999432783139509,0.99,0.00994327831395092,21.598860471131804,0,24
0,1,131072,4,20000,24,131069,3.177939455396439,3.1780538303479458,0.9999640110087455,0.99,0.009964011008745555,21.64389617946872,0,24
0,1,131072,4,20000,24,131069,3.1779826751506053,3.1780538303479458,0.9999776104493068,0.99,0.009977610449306784,21.673436981796996,0,24
0,1,131072,4,20000,24,131069,3.1779527250090576,3.1780538303479458,0.9999681863982534,0.99,0.009968186398253365,21.652965990505315,0,24
0,1,131072,4,20000,24,131069,3.177956525091302,3.1780538303479458,0.9999693821244579,0.99,0.00996938212445786,21.65556335554299,0,24
0,1,131072,4,20000,24,131069,3.1779214752392955,3.1780538303479458,0.9999583534088107,0.99,0.009958353408810683,21.631606700311394,0,24
0,1,131072,4,20000,24,131069,3.177751137202806,3.1780538303479458,0.9999047551862561,0.99,0.009904755186256109,21.51518025684831,0,24
0,1,131072,4,20000,24,131069,3.177987350255805,3.1780538303479458,0.9999790815084673,0.99,0.009979081508467269,21.676632427056482,0,24
0,1,131072,4,20000,24,131069,3.177910017903697,3.1780538303479458,0.9999547482667299,0.99,0.00995474826672993,21.623775584825914,0,24
0,1,131072,4,20000,24,131069,3.177937854208453,3.1780538303479458,0.9999635071821674,0.99,0.00996350718216743,21.64280176376205,0,24
0,1,131072,4,20000,24,131069,3.1778812768240847,3.1780538303479458,0.9999457046566633,0.99,0.009945704656663334,21.604130990174507,0,24
0,1,131072,4,20000,24,131069,3.177985161583326,3.1780538303479458,0.9999783928252052,0.99,0.009978392825205185,21.675136464335043,0,24
0,1,131072,4,20000,24,131069,3.1778519187175975,3.1780538303479458,0.9999364668941665,0.99,0.009936466894166496,21.584064656221578,0,24
0,1,131072,4,20000,24,131069,3.177953186761029,3.1780538303479458,0.9999683316921961,0.99,0.00996833169219613,21.653281599049905,0,24
0,1,131072,4,20000,24,131069,3.177965838692078,3.1780538303479458,0.9999723127232687,0.99,0.009972312723268706,21.66192922329946,0,24
0,1,131072,4,20000,24,131069,3.1779711347199657,3.1780538303479458,0.9999739791607083,0.99,0.009973979160708302,21.66554907065817,0,24
0,1,131072,4,20000,24,131069,3.177984382341898,3.1780538303479458,0.9999781476306712,0.99,0.009978147630671175,21.674603851009625,0,24
0,1,131072,4,20000,24,131069,3.1779647196246015,3.1780538303479458,0.9999719605997566,0.99,0.00997196059975658,21.66116433808083,0,24
0,1,131072,4,20000,24,131069,3.1779675914408507,3.1780538303479458,0.9999728642396578,0.99,0.00997286423965782,21.66312723115561,0,24
0,1,131072,4,20000,24,131069,3.177838370117133,3.1780538303479458,0.9999322037189063,0.99,0.009932203718906352,21.574804156344122,0,24
0,1,131072,4,20000,24,131069,3.177901022596175,3.1780538303479458,0.9999519178214317,0.99,0.009951917821431677,21.617627271247855,0,24
