thread_id,sample_idx,n,segments,m,mean_ncd,stat,p_value,c_a,c_b,c_ab,ncd_values
0,1,131072,8,7,0.8480918625671394,-0.4019111537743709,0.5697713272078757,14730|14747|14784|14771|14726|14689|14716,14747|14784|14771|14726|14689|14716|14731,27225|27275|27311|27232|27231|27169|27198,0.8472909744354784|0.8474025974025974|0.8482142857142857|0.8466589939746801|0.8516908868667663|0.8480565371024735|0.8473287624736949
0,1,131072,8,7,0.8501694078377495,-0.3964144856508582,0.5750601357231613,14797|14746|14717|14692|14736|14719|14729,14746|14717|14692|14736|14719|14729|14654,27329|27257|27187|27189|27251|27264|27191,0.8503750760289248|0.850400108504001|0.849018142284433|0.8480591748099892|0.8504343105320304|0.851721094439541|0.8511779482653269
0,1,131072,8,7,0.8482576971764523,-0.4014723966393615,0.5701926390468119,14777|14742|14793|14743|14660|14735|14772,14742|14793|14743|14660|14735|14772|14716,27260|27238|27294|27160|27182|27270|27291,0.8471272924138864|0.84472385587778|0.848441830595552|0.847860001356576|0.8498133695283339|0.8485648524235039|0.8512726780395342
0,1,131072,8,7,0.8487511338635105,-0.4001668858776498,0.5714471193732731,14736|14693|14784|14720|14750|14760|14789,14693|14784|14720|14750|14760|14789|14733,27214|27192|27337|27286|27225|27308|27261,0.8496878393051032|0.8454410173160173|0.8534226190476191|0.8519322033898306|0.8451897018970189|0.8484684562850767|0.8471160998039083
0,1,131072,8,7,0.8492295308911768,-0.39890116631449235,0.5726646159930695,14767|14780|14781|14756|14717|14674|14754,14780|14781|14756|14717|14674|14754|14766,27257|27334|27327|27255|27192|27234|27278,0.8450608930987822|0.8493336039510182|0.8504837291116975|0.8496882624017349|0.85058096079364|0.8512945641859835|0.8481647026953812
0,1,131072,8,7,0.8496431432468452,-0.3978068508822102,0.5737182304156863,14719|14675|14709|14745|14766|14721|14748,14675|14709|14745|14766|14721|14748|14731,27141|27203|27245|27272|27271|27264|27265,0.8469325361777295|0.8517234346318581|0.850186503899627|0.848367872138697|0.8499255045374509|0.8504882017900732|0.8498779495524816
0,1,131072,8,7,0.8483864088617904,-0.4011318575291289,0.5705197404111471,14721|14733|14696|14778|14739|14731|14704,14733|14696|14778|14739|14731|14704|14732,27178|27232|27270|27296|27202|27158|27229,0.8455168668974411|0.8508789791624245|0.8508593855731493|0.8497090269319258|0.8461225320578059|0.8454280089606951|0.8501900624490905
0,1,131072,8,7,0.8483312105456632,-0.401277898546391,0.5703794512545368,14741|14770|14756|14734|14696|14744|14755,14770|14756|14734|14696|14744|14755|14744,27220|27341|27242|27229|27199|27203|27296,0.8448882870683818|0.8520649966147597|0.8476551911087016|0.8506176191122574|0.8480059685295713|0.8443917316164012|0.8506946797695696
0,1,131072,8,7,0.8487247652467643,-0.40023665067997705,0.5713800483772575,14757|14716|14739|14734|14755|14755|14722,14716|14739|14734|14755|14755|14722|14717,27212|27256|27228|27250|27247|27275|27233,0.8467845768110049|0.8508039894158356|0.8476830178438157|0.848254828871569|0.8466282616062352|0.8507624534056252|0.8501562287732645
0,1,131072,8,7,0.8475308202312754,-0.403395532270046,0.5683470708229001,14721|14695|14759|14728|14766|14705|14758,14695|14759|14728|14766|14705|14758|14718,27145|27226|27172|27255|27245|27197|27273,0.8457305889545547|0.849041262958195|0.8431465546446236|0.848367872138697|0.8492482730597318|0.8464561593711885|0.8507250304919366
0,1,131072,8,7,0.8503239927292304,-0.3960054924715518,0.5754545886003544,14730|14710|14717|14734|14725|14775|14771,14710|14717|14734|14725|14775|14771|14710,27206|27267|27251|27239|27325|27314|27250,0.848336727766463|0.8532309573962085|0.8506854893443736|0.8493280847020497|0.8527918781725888|0.8489340101522843|0.8489608015706451
0,1,131072,8,7,0.8488465699391597,-0.399914385755378,0.5716899010909329,14757|14735|14752|14822|14756|14739|14745,14735|14752|14822|14756|14739|14745|14761,27255|27302|27280|27293|27295|27281|27278,0.848410923629464|0.8518844902386117|0.8452300634192417|0.8458372689245716|0.8509081051775549|0.8505934214988131|0.8490617166858614
0,1,131072,8,7,0.8491509651177658,-0.39910903181249935,0.5724645855235695,14770|14695|14690|14703|14784|14744|14753,14695|14690|14703|14784|14744|14753|14773,27248|27175|27166|27204|27332|27285|27294,0.849898442789438|0.8496087104457298|0.8485343127252941|0.8455762987012987|0.851461038961039|0.8500643936826409|0.8489135585189197
0,1,131072,8,7,0.8502872486561861,-0.3961027081509827,0.5753608174982112,14766|14734|14729|14719|14726|14713|14682,14734|14729|14719|14726|14713|14682|14770,27288|27237|27261|27241|27210|27219|27241,0.8501963971285386|0.8489208633093526|0.8515174146242107|0.8503327448051066|0.8486350672280321|0.8521035818663767|0.8503046716316859
0,1,131072,8,7,0.848375558995922,-0.40116056357597507,0.5704921636607672,14750|14795|14715|14758|14744|14722|14759,14795|14715|14758|14744|14722|14759|14726,27322|27303|27218|27259|27254|27174|27259,0.8497465359918892|0.8508279824264955|0.847201517820843|0.8480146361295569|0.8499728703201302|0.8436885967884002|0.8491767734941391
0,1,131072,8,7,0.8489982292574759,-0.3995131329151078,0.572075811096636,14745|14709|14750|14780|14747|14766|14709,14709|14750|14780|14747|14766|14709|14729,27188|27266|27244|27321|27250|27275|27251,0.8463207867073584|0.8513220338983051|0.8453315290933694|0.850744248985115|0.8467425165921713|0.8510090749018014|0.8515174146242107
0,1,131072,8,7,0.8489703124075685,-0.39958699395735126,0.5720047650074291,14806|14784|14719|14758|14753|14713|14757,14784|14719|14758|14753|14713|14757|14773,27293|27267|27249|27329|27213|27277|27304,0.8448601918141294|0.8487554112554112|0.8490310340154492|0.8521479875321859|0.8472852979055108|0.8513925594633055|0.849319704866987
0,1,131072,8,7,0.8489853784654685,-0.3995471329149097,0.5720431063660043,14732|14715|14768|14717|14739|14691|14734,14715|14768|14717|14739|14691|14734|14775,27222|27283|27281|27184|27171|27255|27246,0.8489682324192235|0.8510292524377031|0.8507583965330444|0.8458511432254563|0.8467331569305923|0.8527215963078594|0.8468358714043993
0,1,131072,8,7,0.8499579109582225,-0.39697405379715295,0.5745206682333643,14756|14715|14715|14717|14757|14740|14807,14715|14715|14717|14757|14740|14807|14796,27294|27252|27246|27165|27319|27337|27339,0.8524667931688804|0.8519877675840979|0.8514642929944961|0.8435318831740869|0.8524090262248425|0.8507462686567164|0.8470993449044371
0,1,131072,8,7,0.8505630053928831,-0.3953731244033317,0.5760647265829635,14719|14681|14758|14714|14767|14705|14776,14681|14758|14714|14767|14705|14776|14789,27207|27266|27237|27259|27326|27242|27331,0.8510089000611455|0.8527578262637213|0.8485567150020328|0.8495293559964786|0.8546759666824677|0.8484704926908501|0.8489417810534857
0,1,131072,8,7,0.8503449700339437,-0.39594999174010403,0.5755081260497943,14696|14706|14742|14747|14700|14802|14686,14706|14742|14747|14700|14802|14686|14733,27195|27187|27327|27239|27271|27332|27188,0.8499252005983952|0.8466286799620133|0.85339391062589|0.8502746321285686|0.8492771247128766|0.854344007566545|0.8485712346433177
0,1,131072,8,7,0.8487270784412754,-0.4002305305425667,0.5713859320498624,14716|14732|14712|14737|14776|14730|14746,14732|14712|14737|14776|14730|14746|14737,27156|27206|27271|27317|27298|27262|27191,0.8444203095302742|0.8480857996198751|0.8522087263350749|0.8513806172171088|0.850568489442339|0.8498575884985758|0.8445680184456802
0,1,131072,8,7,0.8490016727601918,-0.3995040222632827,0.5720845748186247,14721|14660|14740|14737|14823|14735|14710,14660|14740|14737|14823|14735|14710|14765,27121|27205|27234|27311|27360|27210|27250,0.8464778208002174|0.8510854816824966|0.8478290366350067|0.8482763273291506|0.851716926398165|0.848320325755005|0.8493057907213004
0,1,131072,8,7,0.8488101900911655,-0.400010637785905,0.5715973478924461,14782|14754|14749|14733|14763|14730|14761,14754|14749|14733|14763|14730|14761|14820,27266|27293|27304|27266|27287|27215|27319,0.8464348531998377|0.8502101125118612|0.8523289714556919|0.8489466910519542|0.8505723768881663|0.8458099044780164|0.8473684210526315
0,1,131072,8,7,0.8482620279551784,-0.40146093847586906,0.5702036436151201,14737|14723|14764|14786|14688|14679|14744,14723|14764|14786|14688|14679|14744|14746,27225|27251|27302|27262|27133|27197|27214,0.8483409106331004|0.8485505283121105|0.8479642905451102|0.8503990261057758|0.8479030501089324|0.849023331524688|0.8456530584565306
