Model,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,DeathCount
G2_W0_1766904597.pt,0.04164066507989907,0.0031115811003156503,0.6726542726177658,0.3632363388580045,0.2168199969532504,2.2882785345957247e-19,0.6410658962414373,0.11251724302908085,0.686007646708193,0.5090019818933158,0.3128155178895709,0.06250057818770098,0.9981422554891565,1.0,1.0,6
G2_W0_299.pt,0.005271902928870777,0.8639373853593474,0.2155041302525369,0.36028068790840656,0.7560390262705143,0.0,0.10885575090876287,0.40303946148933345,0.4466023304247655,0.6404880529324644,0.07930201943859735,0.1956129452740239,0.9999638332942253,1.0,1.0,6
G2_W0_693.pt,0.21358575899402776,0.025718621623121107,0.07708136753865526,0.45183431061993873,0.7431933337674701,2.2538473524482692e-156,0.5295777859021413,0.7287298905296395,0.20729134736890298,0.6570024106144927,0.28921020137009923,0.17095954538325955,0.9219717850225738,1.0,1.0,7
G2_W1_1766890591.pt,0.00013216050938953525,0.7101826884471459,0.8412451271691554,0.00018729909900793055,0.058709901845904355,0.0,0.4276581730308665,0.8384259409234902,0.6542277638902285,0.9792307929272999,0.6869839778440922,0.7247824661871473,0.9999999339823802,1.0,1.0,11
G2_W1_1766893360.pt,0.7005013704289815,0.45735876035757306,0.8773968326739932,0.6196217005061635,0.9069215394598444,0.0,0.863272395309073,0.5202300549579124,0.17950332619951415,0.8432939054533684,0.44736007113528614,0.2943794614949842,0.12295127884210144,1.0662608055319208e-61,0.26722800608963304,6
G2_W1_1766893944.pt,0.9717386856472133,0.9292294063206729,0.9033209583594699,0.36150104549144735,0.8564788921310389,0.0,0.9096092760612199,0.45511699120897087,0.6172881226689961,0.531786816208095,0.6053750810644976,0.3284248446248302,0.0804221847440596,3.700216903996656e-73,0.04765421110881417,9
G2_W1_1766896147.pt,0.6279597429299756,0.5639707506031078,0.9756561851960052,0.452415422735465,0.9524032685532429,0.0,0.8660183551279488,0.47108085158701507,0.9552716859878554,0.7033996263064792,0.7185297225972006,0.5710524118246977,0.31713298837492865,6.405863734638592e-28,0.17800200769995322,7
G2_W1_1766897126.pt,0.010439610030735883,0.033585178488166625,0.16083100751249357,0.2605591090730592,0.5936508083482324,0.0,0.951062072838815,0.8753250667757244,0.8826061617866723,0.6760999698088508,0.1571402266457407,0.08902785348701364,0.999506334725797,1.0,1.0,6
G2_W1_1766906053.pt,0.7924139205951785,0.05744357616643493,0.4968231415955501,0.31416505114787385,0.3152580685753361,2.0514250467107953e-83,0.06722907345134391,0.1128662026115186,0.47768410297605923,0.27701670684985463,0.7541722326547778,0.1732558722876687,0.07400350347312135,7.250085070914596e-52,0.036469830356026564,5
G2_W1_1766902634.pt,0.822793278601416,0.037227035954561116,0.9565857432862357,0.813884835664541,0.293266339106827,7.449896769877023e-175,0.3992297979802728,0.6117126342761904,0.6015720108892092,0.2100509531967155,0.6356360664335228,0.41625491838048184,0.28102648554674503,5.256601948084556e-65,0.00994214602370599,7
G2_W1_1766904955.pt,0.047402432381398484,0.8776273007159444,0.027602378431318735,0.19415446306909948,0.9425317762918047,1.4976040123290913e-305,0.7115324818836837,0.15806394229112136,0.5836305228307842,0.6817195464386803,0.7914891345830878,0.6004800938823011,0.9957011484228695,1.0,1.0,7
G2_W1_445.pt,0.07927006041027132,0.014030256959866344,0.7821536704556062,0.8485870939424277,0.10309112181018137,0.0,0.30763091294114003,0.19872660274882126,0.6448850285772392,0.04505401696232545,0.8099256815331335,0.8676355844897421,0.9814497709226058,1.0,1.0,5
G2_W1_458.pt,0.0017538657913350156,0.04509506758461822,0.9385839564033563,0.1550575358918969,0.8821438251633533,0.0,0.5176696454598946,0.3135399004004831,0.3902269108994617,0.31712889579560577,0.42815278363622405,0.4824293848763235,0.9999866529452373,1.0,1.0,6
G2_W2_1766892162.pt,0.21780778347681962,0.0013643769842093627,0.22293320353182877,0.05806114524367543,0.33762947018052053,0.0,0.858666443135252,0.8977672906961071,0.25122177832272286,0.5474958646090129,0.9943561323947432,0.4975626471937481,0.8397649395609782,1.0,1.0,4
G2_W2_1766895288.pt,0.0067753356947883306,0.021574869293124174,0.9885579787094827,0.6475772005595295,0.03636655082118591,9.262589771116948e-140,0.6864357232865301,0.916991356842132,0.20637240772865928,0.8801451053577327,0.0032765108685464403,0.00737163882665089,0.9997745770812988,5.449676245173462e-11,0.22504676258126688,9
G2_W2_1766897658.pt,0.0009587182500517106,0.6143891362421149,0.832204649288821,0.06494646100503652,0.49042770572907,0.0,0.5231575159082438,0.5536844350936978,0.32577649756719385,0.40875789794318945,0.16547391085006607,0.4172011185996746,0.9999950798414199,1.0,1.0,7
G2_W2_1766901086.pt,0.8129620604445416,0.24432696470540066,0.09071501914366506,0.7113902555907052,0.6325626482116082,0.0,0.8373580632696812,0.6349183937051298,0.6035904620707746,0.8723208741137845,0.7679348524932247,0.5640143386157938,0.10439945957580898,4.7340485518512335e-137,0.06561854571502349,7
G2_W2_1766900860.pt,1.4755743059637804e-05,0.0003178039477762766,0.0,0.9833338566607629,0.39080058382978466,6.12993286206735e-52,0.5935485935904452,0.6326958690194224,0.08938106012468862,0.8343978452469007,0.39219648952823916,0.14248928289353865,0.999999999175798,4.230276434634331e-25,0.21127716527311136,15
G2_W2_1766903227.pt,0.23629516660335326,0.36650174182840217,0.3810576994380944,0.04678882750417088,0.5268164428749794,1.9351837836531088e-231,0.3985294508550397,0.2341161368939628,0.15449322806209737,0.8268826356107102,0.6158837924445526,0.13253656254844703,0.8656572253750086,1.0,1.0,3
G2_W3_1766890452.pt,0.05525160196327313,0.0006758029036462589,0.32049134868567564,0.1025884966273755,0.1980524341456567,2.1214735129962465e-38,0.39280696261202586,0.8314843058518397,0.9686792843675411,0.7590847954154458,0.0863282252252394,0.25915520563545574,0.9943883563120424,1.27537542365881e-11,0.19536303696573543,8
G2_W2_1766905831.pt,0.6809152255966661,0.025681273254237927,0.857328337267968,0.1765663823319277,0.30979237313976893,0.0,0.5479308170398485,0.038312646242195325,0.5129519993360934,0.7659916431364134,0.10633723435106161,0.19733509201915983,0.6123633281261633,1.3192069712341346e-41,0.014403717032496046,7
G2_W3_1766893511.pt,0.3324448897080676,0.15423480817770005,0.5929143969219728,0.9158220943351001,0.3650649737393731,0.0,0.38458362154104936,0.5172550643937421,0.8567528245618643,0.49946919934808165,0.22792685733540222,0.08407524534186395,0.7183297810868288,1.0,1.0,6
G2_W3_1766891684.pt,0.05257418560323417,0.01852196142117436,0.715444825703172,0.49159622544632275,0.3881679394399382,3.8950084215381085e-242,0.8148178094463042,0.8718282974725895,0.28338378183697044,0.10915239738263996,0.4451079303296878,0.5017643249218536,0.9928221296322898,1.0,1.0,4
G2_W3_1766898619.pt,0.3318141046713491,0.21137335994933334,0.1871646306531407,0.26405265198439604,0.7541602648724698,4.7355027628348295e-56,0.25815338257263193,0.08523858977502552,0.4825951276727317,0.20123678780234563,0.19899540006864416,0.3060732206684725,0.7297282236951869,4.584833844660154e-24,0.03253976698094472,9
G2_W3_1766903159.pt,0.8863090303869967,0.045812289886695834,0.41515796386078485,0.27448819587260825,0.25072634691851364,0.0,0.7801279572722486,0.6997530558025783,0.9784304247238335,0.36015334234445995,0.7835153973033671,0.9865507875283653,0.05680240680285242,4.648698365050208e-32,0.12042014612579498,7
G2_W3_1766902689.pt,0.15278553037252648,0.1882859592343151,0.18482717729834097,0.04967311829951186,0.5536089925101622,1.2220455535586398e-242,0.33993152241809577,0.3290272569404743,0.541628448423122,0.3666252676202119,0.5488125925313354,0.4483465054714683,0.9234859449918734,1.0,1.0,5
G2_W3_191.pt,0.2901601619703902,0.022964638086467395,0.3074817347971742,0.6779200486893251,0.20369135049805867,5.561340221392844e-133,0.46096093932647475,0.45197912429933074,0.12757382080808416,0.9980662541133164,0.22782924611774677,0.20571171967040594,0.926922105843366,1.0,1.0,3
G2_W3_655.pt,0.3381567774474806,0.2929757924622235,0.9843113857068756,0.05020025024287408,0.16946602047901796,1.5006025877087035e-45,0.1293506081369758,0.98252818761263,0.3752300087273004,0.7586840446689316,0.6217113893027006,0.3754434398193914,0.8347625988053048,9.634337413998768e-30,0.36653968162644135,7
G2_W3_668.pt,0.44699724700693466,0.8980237749103313,0.7858769447093644,0.8793773665425516,0.6258569988131304,1.865101640908122e-92,0.09502550734293759,0.6149733930520584,0.59025429213786,0.9695688717096226,0.6654708257145705,0.3843918845150303,0.6178420885867517,3.9768380561085284e-47,0.04721473686733305,5
G2_W5_1766901322.pt,0.7127277077222263,0.008549240575138381,0.9112753584018289,0.2201933194641433,0.21843313787962143,6.022467075366594e-95,0.4829900291530099,0.7769245979479364,0.9585667521410265,0.017859207027070542,0.5784942276061236,0.7604668336005888,0.5684962477361853,5.753609962404159e-39,0.2412921882304272,11
