Model,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,DeathCount
G0_W3_1766897737.pt,0.005855414195316953,0.06505377145788843,0.25787985895293886,0.26226633502609153,0.7747244861162084,6.483365500271842e-137,0.6138780041813707,0.3357258788690603,0.9754770057717131,0.1410583822179384,0.3731865724314559,0.48004026286820795,0.9999432749676777,1.0,1.0,2
G0_W3_1766902910.pt,0.27653465660903354,0.12384498812993304,0.40040821043177277,0.5532435749893849,0.8623592474849169,5.816203529075685e-108,0.19594684130688445,0.8898732200924591,0.8928529981431855,0.4960699422178697,0.47572046427131054,0.6443298898005334,0.9266006183721301,1.0,1.0,1
G0_W3_1766899705.pt,0.2108040811011549,0.001632037040992533,0.5853349288885641,0.11213146019433688,0.18355040221346064,9.67701452267203e-234,0.8571351136217562,0.5611243500040662,0.5870797933948788,0.523441478447664,0.7215229316432377,0.3056281831322698,0.9244814464629996,5.262405490367909e-28,0.06198378814700845,3
G0_W3_1766899739.pt,0.003056378743824017,0.6936767895103769,0.2551304906843801,0.5914199348909228,0.6886529645295272,1.911337293422788e-26,0.035561862790536275,0.028042618391729664,0.15406097922516918,0.8307879350830191,0.6390314916174292,0.3413854899244473,0.9999967979642435,2.239796932716242e-19,0.007729914022069188,4
G0_W3_1766903678.pt,0.19553528203152692,0.01827576788855154,0.6761324358485297,0.5307037320293091,0.517532665171386,4.4963817184540804e-123,0.08454307695849893,0.5512994051095326,0.7676906601279001,0.3521921302563885,0.780370689162942,0.9590773015625423,0.9604567934423036,1.0,1.0,1
G0_W3_371.pt,0.8913076459796911,0.35246111239783445,0.9515810789343863,0.08045126741111433,0.6406937051932912,7.937718888309975e-165,0.7846650432906831,0.3923174451063314,0.7462850392212257,0.16231837710721297,0.048154742951824946,0.006158588904994485,0.4009989219321074,5.529183730014927e-28,0.22905272414300448,3
G0_W3_69.pt,0.44172264802076444,0.05482577692228052,0.8956057937812207,0.3215438177138507,0.37458815474874285,9.392908194076483e-102,0.32608311802318485,0.5878039677809761,0.7487985073771022,0.027199777312229372,0.7778994509508204,0.46141636886611653,0.9471235197098564,1.0,1.0,1
G0_W3_779.pt,0.6874208591988189,0.3400080865042181,0.8305985298473416,0.0373015368038249,0.5074120328739775,4.7518313750027126e-216,0.24166038325932218,0.3993580413003912,0.5839166257767435,0.6528894748102456,0.47509433625231096,0.4828273554480295,0.03429027374500937,2.6658790476807206e-81,0.2550739066751012,2
G0_W4_1766893697.pt,0.01957304342218811,0.07943203250667648,0.5442382065846689,0.6877023970124898,0.972397012155661,4.628502233528009e-118,0.3640268369910668,0.4409114086590996,0.7642150284791411,0.6884405098228539,0.3726313133688716,0.28687287838251174,0.9984233267074555,7.339763483407733e-24,0.028606967141218957,2
G0_W4_1766904128.pt,0.88930766996897,0.6090455185669523,0.8973019762401967,0.542548967149675,0.11965083717586773,8.413083361003529e-162,0.8163966518254344,0.6333360713920388,0.8219874532397984,0.4204755089037614,0.8121634255981484,0.8314906788706465,0.6024850434614795,1.0392008486127387e-22,0.1676875621943058,2
G0_W5_1766893959.pt,0.16131577067381986,0.03594987755798062,0.34521032026606635,0.33696271102101866,0.3650649737393731,0.0,0.5382861727017529,0.004078714194620522,0.006441296583094818,0.1637507443168928,0.8231904300384589,0.5656479039067092,0.9420646034966484,1.5524346480752676e-25,0.23861400136502997,4
G0_W5_1766904025.pt,0.7565666586958497,0.349244513935561,0.9465826494630742,0.23895308026365364,0.9387189309677864,1.5410362158364489e-145,0.5111944380428186,0.23923366882674327,0.7510063441162206,0.9177911313556623,0.6681325077196592,0.3217700467224309,0.5665141627430207,3.2181995513817023e-21,0.08893175129169704,2
G1_W0_1766896043.pt,0.9223879274115926,0.011250023770623837,0.19994155405292646,0.017318709469508274,0.34067784963546865,1.3729822238458418e-232,0.5265087008903868,0.026883372816207837,0.9819895926546967,0.24734869274422686,0.26216834234835074,0.5280219964063941,0.04194508724298396,1.0165523466528968e-101,0.1806955399747192,2
G1_W0_1766896663.pt,0.0288792563620047,0.9410766255206804,0.2556596415753605,0.07470614805193372,0.6284837722610347,0.0,0.8541734370486687,0.6166419259316851,0.9132777919813628,0.6503964374184987,0.2676855264146755,0.15686776790919063,0.9961539852369722,1.0,1.0,1
G1_W0_1766897920.pt,0.35107402571435053,0.14477323186860827,0.786145557228042,0.009232947744564398,0.6358500740927642,3.015873731702499e-253,0.023616674280216948,0.9098114767603167,0.789863619015877,0.9132452218383585,0.7443238912679465,0.9958376589679384,0.8514439163268221,1.0,1.0,2
G1_W0_1766902187.pt,0.09513751567667532,0.0124424151899868,0.7930060689646037,0.41749489580263577,0.7820840683282947,0.0,0.5705045293568278,0.6478290351761228,0.6302788233390382,0.9032809242708263,0.3910429003376079,0.8700537537271865,0.9691218239290924,1.0,1.0,1
G1_W0_1766903247.pt,0.003656863637552813,0.2346499931805958,0.7990290452642472,0.12724778126813518,0.7269470262434967,3.182072836627572e-255,0.042675283805660345,0.6353119834694851,0.1602658166955948,0.6092438600429988,0.24579535319812332,0.2057949115562275,0.9999621972551548,1.0,1.0,2
G1_W0_1766904168.pt,0.07797999591198002,0.16636359599516864,0.35530292392983354,0.6169344511938006,0.7820840683282947,7.98685922030152e-229,0.32783320440070185,0.2616458313138186,0.1555339511631661,0.6055969245157513,0.02940373506812745,0.05021581051814497,0.9833416129978602,1.0,1.0,1
G1_W0_274.pt,0.3576483804847299,0.046599637702087304,0.8827358097976148,0.329603741856863,0.7935919808879581,0.0,0.4063438489369101,0.908824126141165,0.5040933152627236,0.19309236928010795,0.08529122888598774,0.43801628237243534,0.6813948486370576,1.0,1.0,1
G1_W0_568.pt,0.45154670866333135,0.0033405490815740825,0.3541651881576747,0.005058719321855213,0.18373888416313186,8.675194681002151e-134,0.3835380216846734,0.06216444897936102,0.548027233301545,0.21408829788040226,0.03801656051613511,0.5220707111324371,0.6959704184643314,5.836487865471825e-16,0.18174686425631625,4
G1_W1_1766890487.pt,0.00025053997046778744,0.3062828679987452,0.026664110126408676,0.46672266218725655,0.4888490341131696,5.269417274765972e-59,0.2922651681488346,0.7567228893867043,0.6241564388711752,0.49099937249372694,0.6025138177100666,0.5417695983410056,0.9999997059931829,1.0,1.0,2
G1_W1_1766892763.pt,0.03459990243235523,0.057479616515987424,0.8019540064737145,0.8202602580040961,0.9425317762918047,0.0,0.034131528690876635,0.554119494133182,0.3975251216392759,0.12182749275854209,0.4886297499253545,0.4580104725092229,0.9947393364794025,1.0,1.0,1
G1_W1_1766896329.pt,0.046560277546012545,0.028084688952370783,0.005654240158987777,0.5565524919634197,0.7896199752158579,1.6855424631054182e-183,0.8352437573640191,0.052146019860716035,0.7147105602709454,0.7258209800561077,0.1071597635783208,0.4136320620893347,0.9942049626134244,1.0,1.0,2
G1_W1_1766893316.pt,0.13945012650232247,0.1090487733523281,0.999083341905832,0.74929557394915,0.802660446303868,3.75186853813284e-210,0.5929075418715163,0.5732485347730221,0.9140792425458155,0.6120293201792053,0.41634235248720547,0.11919689703702671,0.9639930712771307,1.0,1.0,1
G1_W1_1766896069.pt,0.2682437457162412,0.1248428082065368,0.3333209256125692,0.024689227276010844,0.08750893314034418,0.0,0.9952255953096069,0.7374165182074377,0.8293476463254373,0.6108658532644147,0.7890412379929983,0.7781413086145929,0.799087392294394,2.5355426952632246e-29,0.016987045978209398,2
G1_W1_1766900898.pt,0.8584058277186434,0.003247809734574754,0.8983288605878144,0.4721283277027287,0.6427893934053136,3.147433279929365e-219,0.18356283183906144,0.16307389989808832,0.04236369875289702,0.7060057130308308,0.8510129277306545,0.9781183512734906,0.1286603583889918,8.429282066580893e-27,0.004207303377102038,4
G1_W1_1766907350.pt,0.6846298616796171,0.3647806824950011,0.5370038067387888,0.07729422158235516,0.326071170439092,0.0,0.590291860370517,0.8612256276119579,0.16256139646681445,0.5086342790462979,0.07446516647666103,0.02256500981161164,0.1523411518410357,6.584959107293724e-151,0.11872949606866,2
G1_W1_1766903965.pt,0.8247629178234559,0.0031902821175914457,0.7478989448237523,0.619913387103912,0.3069503404903383,1.9352320807866087e-113,0.656670089906582,0.1576662714309939,0.3705736515315856,0.16320668268439345,0.6083859605194962,0.5373232971148779,0.671751592309791,1.68544664973693e-17,0.050112772905400185,3
G1_W1_1766905530.pt,0.04253610083018302,0.0010601521863352924,0.056869204953533994,0.08465161179872491,0.3774533445260155,5.885589239291917e-94,0.4506133116262896,0.8908013345856977,0.28307333331479323,0.07684181495080078,0.9230654105642095,0.9248422658857731,0.9958903200192868,4.573890984284797e-20,0.2212021862613721,3
G1_W1_253.pt,0.4268502775822779,0.6204357363681129,0.43077426467794966,0.09477642983112253,0.5877474912876356,3.746843547483664e-244,0.33552421511268044,0.721467040359758,0.06581380728765446,0.2912955049152672,0.5313211756449888,0.916719853172888,0.743023272876879,2.2399735297661553e-13,0.22389868992150375,2
G1_W1_401.pt,0.005149591484089638,0.3491277523761479,0.11906400894393997,0.3363930039126574,0.4265929671297385,6.688306309536086e-112,0.2648128274148417,0.7653423052337329,0.2914011574525217,0.29784323955840675,0.5270499982387662,0.104455773652066,0.9998999912962518,1.0,1.0,2
G1_W1_829.pt,0.30126235903585374,0.08224915799303807,0.9359973602798001,0.6642046692611332,0.13459985541926464,1.8398234769986367e-240,0.13330334886797238,0.9474177910623444,0.44485214406244933,0.6437511287664806,0.23406520782594303,0.41394631489585926,0.7919506801455211,5.157730397710921e-20,0.11610952796681213,2
G1_W2_1766890433.pt,0.009284238009242472,0.004929585928934081,0.06408493170023745,0.10952517312450463,0.8417171944061038,1.3911947013371327e-119,0.48970966398412774,0.3714881316793231,0.7821870863716516,0.27133947652787826,0.0628874862831752,0.566525121558869,0.9997007302090153,1.0,1.0,3
G1_W2_1766891624.pt,0.6633775059723735,0.684653003043948,0.5113108787503692,0.37967829716941676,0.892742319323704,7.575052337186262e-228,0.8802747451237125,0.8775096487932575,0.5320470601288242,0.2396637988537213,0.6188697476972966,0.5946841511371899,0.11664050119061109,1.4661899337921474e-32,0.03265803508555305,2
G1_W2_1766893372.pt,0.3703515423753714,0.42655749075750665,0.8550275973327938,0.2037212976122826,0.4646122575837359,0.0,0.4263647011045133,0.6443214921539132,0.8772112035229235,0.06322719397100801,0.654442726872606,0.20813357913047406,0.7343713494646411,8.247517575154055e-17,0.03960969817277482,2
G1_W2_1766893894.pt,0.193360056139252,0.11865963797526233,0.39388043346207935,0.3565159315160961,0.6427893934053136,0.0,0.5677498420596816,0.04783487294954604,0.5768185241790547,0.7637898338186567,0.5006530422295551,0.04713924315457033,0.9843255709304892,1.0,1.0,1
G1_W2_1766898661.pt,0.17538248841509985,0.5074245470751088,0.16134644424717548,0.10453279643766883,0.5268164428749794,2.3203843905911967e-299,0.7552079490875855,0.6057209159343349,0.16543030542170722,0.5648391823254559,0.7716023116512504,0.8775537991518619,0.9657799856229979,1.0,1.0,1
G1_W2_1766897650.pt,0.7421771284830372,0.6550149223298766,0.23179261855381872,0.011824301975910998,0.8541999793373801,0.0,0.7939095715267384,0.43521366403852724,0.5036498523003262,0.1360752768264869,0.8342003738232078,0.8833969363433392,0.799087392294394,1.0,1.0,1
G1_W2_1766902339.pt,0.36296328569771397,0.056780044764801675,0.9733390591746099,0.9702730581079833,0.8074594504377658,0.0,0.7586930327889938,0.6659872918871298,0.8023760681338812,0.4711035081367334,0.5300271901496052,0.6839968913882367,0.7168794550374973,3.088603521229737e-26,0.05878598875763694,2
G1_W2_502.pt,0.8923078941617772,0.3799455083871725,0.0372826719793874,0.9890571531818972,0.5633763670674641,9.635492663770607e-229,0.557237700333254,0.1428135576003918,0.1772795655494276,0.6037024190377651,0.3481548276339093,0.06101780905664629,0.17795139047743547,1.6682238465181047e-48,0.1336021390171504,2
G1_W2_588.pt,0.5977631850351666,0.042826540784415286,0.4737924606847872,0.3684371227224458,0.7067345656821302,0.0,0.49874041535385627,0.7607504897659791,0.705251152032389,0.8074117363833938,0.08719401265128163,0.6384686760885893,0.3388299383363039,2.0558798303002388e-25,0.2202579990977176,2
G1_W3_1766893846.pt,0.0005650138272993644,0.5350266010814174,0.4684916820662792,0.6160750251004707,0.048956167913591246,3.0987209331406124e-234,0.056100713692601854,0.9949278135172701,0.46011931513340165,0.7575428264983353,0.7310404310398504,0.3130904517437381,0.9999980410288377,1.0,1.0,2
G1_W3_151.pt,0.34976840395044784,0.0780512762795035,0.42203420072528774,0.03918486903628266,0.7083262649225165,7.944833942832734e-182,0.5372963564061002,0.3673481102083584,0.021147494078618292,0.12215686356059834,0.9618914085268713,0.8843364315506771,0.8049447645816292,6.398992138104397e-12,0.14080473753343228,2
G1_W3_1766899404.pt,0.18609726195025567,0.2893012152241123,0.9313089698013943,0.42689384281903153,0.7786861422994498,0.0,0.3011237025234473,0.9922356837860485,0.3663168170841459,0.5648595322160492,0.2490084924548403,0.11524633244079296,0.9266006183721301,1.0,1.0,1
G1_W3_1766897369.pt,0.00042339073958236816,0.20716592913587997,0.15934944743313195,0.2233332182522771,0.23992412989405487,1.5674093693592814e-85,0.6725963226856153,0.02350908459951496,0.01935740305667656,0.6226499599102935,0.4271296406764397,0.16656974885726555,0.9999988396961279,1.0,1.0,2
G1_W3_1766901150.pt,0.4896658239700641,0.002547295891365808,0.8235429264125174,0.25028423319461923,0.35469011952064994,2.796411753144042e-99,0.17970443777196524,0.6546463427300273,0.8568391628996235,0.022608082773599533,0.19575087483011133,0.42084399140873824,0.42404641940076293,5.707670948470355e-85,0.032533672679533165,3
G1_W3_1766907917.pt,0.364969056383059,0.5810548358095194,0.3495007389000363,0.89862997348148,0.00377888072691893,0.0,0.12414139682112083,0.7328107013371674,0.8857590329626153,0.4066115993872954,0.6893071354232087,0.9790278153078343,0.7904228643027394,1.0,1.0,2
G1_W3_1766906171.pt,0.24440234159688756,0.11284739314266834,0.17111783497144994,0.0014930752017606854,0.7541602648724698,1.2246784052832172e-211,0.6356834989756855,0.8072240752234368,0.19098889484416726,0.9025722480352861,0.35511990892814077,0.1737485413679094,0.8494004787833803,1.0,1.0,2
G1_W3_1766904882.pt,0.29655372973308525,0.3960312331798536,0.5406583905370063,0.6617047027357239,0.44186104147539884,0.0,0.7668132117206137,0.6625619671555668,0.29815083702608425,0.9650531176354576,0.714688983934648,0.5580676681344173,0.8947261105700548,1.0,1.0,1
G1_W4_1766893846.pt,0.7259775082910501,0.5281039749028487,0.5631606734256123,0.43790400094537285,0.9853355012405225,3.644253043063174e-152,0.8451723687809446,0.9596601824133542,0.7764155714622645,0.675219016762996,0.9122255639092944,0.7606755933787887,0.13372891736890458,3.0229211773967363e-22,0.24876251149219764,2
G1_W4_1766901056.pt,0.18358267075184642,0.3102214469826111,0.17939997396690732,0.08673076488178308,0.057323593026415744,0.0,0.38659789815040807,0.33175894742643425,0.29341176459060525,0.1487979464075589,0.7924964794273577,0.9954887312266194,0.9689694537754927,1.0,1.0,1
G1_W5_1766896101.pt,0.6460223290191898,0.5494671574502544,0.8942033480651661,0.1321101425210775,0.19492365781922544,0.0,0.4034673350419513,0.7048282351316927,0.10088803934210373,0.5995697453037949,0.9905606854170986,0.9201567380894408,0.07173166736766401,2.5392943169264135e-50,0.08109112416300304,2
G1_W4_1766908238.pt,0.07400717121398782,0.19706452151826637,0.9338539166746741,0.08904602266763484,0.7629679499391309,0.0,0.8760628915278716,0.5605029146542571,0.0177848960113553,0.5836890432824269,0.9568637285620338,0.984008070740595,0.9828968329649967,1.0,1.0,1
G2_W0_1766890413.pt,0.9878859398581702,0.5855048109511601,0.6744333494096275,0.24455108795386366,0.5641946400434175,5.949970849787798e-268,0.8016998161168962,0.6830679094488149,0.9501707616459881,0.2975101574629714,0.5755754328818345,0.48888801865265324,0.6117511231112913,9.205597965924427e-36,0.07026707970850647,2
G2_W0_1766894545.pt,0.7633111160865036,0.22082411964973156,0.07949657456271116,0.9897550451995241,0.9568369466205626,3.2348586150059197e-47,0.20109812622972023,0.47471443372810573,0.22936140068794508,0.9950569046856893,0.6896952010035895,0.3220898855985249,0.8334924346437003,4.0154289618993684e-35,0.02803112691669659,2
G2_W0_1766895394.pt,0.9033215873020214,0.41482293973212886,0.3785121066793471,0.7582957021444997,0.21717093585156683,1.8161530161225734e-236,0.7919033390274945,0.40448745309575196,0.3864311806636552,0.3639801810036018,0.48207371986837266,0.24240601686270546,0.11113541431753882,6.550511527440614e-54,0.3168957445659336,2
G2_W0_1766896966.pt,0.801203520412664,0.25573392812478174,0.2977448422399278,0.3941112477217061,0.9502335433369511,0.0,0.6660125726532635,0.035109034190116635,0.3752806064382317,0.11361419076261627,0.5230795338755581,0.8123949472161519,0.42010375508944564,3.032267667157948e-19,0.49862740222152513,2
G2_W0_1766898909.pt,0.49685090833196377,0.32596657323506745,0.33419559172489466,0.0052159381580731004,0.7269470262434967,1.785282268883847e-136,0.9690378896954924,0.414241314981457,0.041462333367353665,0.1667185380216516,0.7456863647000571,0.7405619857830469,0.4740081698073816,1.1580916637163641e-91,0.08681638745954698,3
G2_W0_1766899079.pt,0.9939427953869207,0.051406677384837875,0.7221832441822463,0.06579208464497197,0.9067617174040591,0.0,0.6831219221117149,0.3375669914048663,0.5010416384141212,0.6608187342911407,0.6028386295943735,0.5134770263416594,0.15615122294086337,7.588722461011154e-48,0.06786401640683473,2
G2_W0_1766902103.pt,0.28272457761431835,0.006900760366021398,0.7197423435223599,0.9512272394022675,0.3155850685300335,6.688306309536086e-112,0.5901214829596402,0.5966919259459526,0.041604147240139826,0.7827218690204878,0.5423762532378109,0.8009011116068553,0.9219717850225738,1.0,1.0,2
G2_W0_693.pt,0.06415544430764936,0.03820264322217711,0.7742232266010158,0.5400805973416769,0.49363618139373455,3.290946767146e-176,0.5500971972562941,0.056857315016335695,0.34877260006369304,0.4721864615484076,0.00623057790402214,0.012250361641753174,0.983776016752743,2.619746255143959e-19,0.12983173864603287,3
G2_W0_299.pt,0.008685750642332892,0.4472186041693683,0.3117682596267155,0.21422895542297662,0.3558134099685519,0.0,0.6578034590994313,0.6351353999171153,0.36921251591226967,0.8023523190918358,0.7099187395719342,0.8153878025793172,0.999703948840204,1.0,1.0,2
G2_W0_1766904597.pt,0.9535871910049589,0.011126425323189765,0.5907536336092731,0.9131678775359354,0.8821438251633533,1.3557946211248752e-12,0.9706842606304634,0.9646085963015533,0.1820732632259654,0.4221190345711211,0.1535291492130889,0.01714280165741506,0.6596716285828965,4.60654485668233e-49,0.07213096835471228,2
G2_W1_1766890591.pt,7.980660246328411e-07,0.2116465292403594,0.0,0.006375710214499594,0.39080058382978466,2.7508987145606287e-290,0.0355431771638916,0.9038811225157807,0.7406421423324665,0.4208590317624763,0.21101769040701643,0.3482244324799702,0.9999999999965156,1.0,1.0,4
G2_W1_1766896147.pt,0.8783207269650989,0.9327299788140885,0.30362826961568257,0.10777172944259689,0.06786281941402035,0.0,0.43648290276913104,0.11941155348136696,0.47304971281116004,0.48264855521700345,0.36675268177226716,0.2932854592006928,0.04860720426444598,8.147111609325595e-98,0.016663039871866136,2
