Model,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,DeathCount
G0_W2_1766903480.pt,0.9636689868938756,0.46350771637847493,0.07586813172600308,0.680142729839508,0.16627953513570115,0.0,0.401617527792334,0.32700617092539097,0.6180839039238623,0.24410741224461313,0.5769163654261575,0.2936645166791137,0.07286337374925356,1.2619231618116257e-48,0.13084265211646562,3
G0_W2_1766903499.pt,0.57685360102514,0.16239503483960463,0.6197638682156646,0.5590626726319143,0.4729516238170193,2.3552571319438382e-195,0.5012307021106164,0.6190441182874497,0.6358309320587063,0.5861965894192531,0.5021565596823234,0.8575658581132652,0.857999079002877,1.0,1.0,2
G0_W2_919.pt,0.0966518545728994,0.031727099749116014,0.02900730884045713,0.06592300282494702,0.33762947018052053,8.380321102886036e-230,0.7302760006644291,0.31843182979598944,0.7759279141287914,0.24704251331773208,0.5209609843915313,0.37345447996786224,0.9735300027664704,1.0,1.0,2
G0_W3_1766893035.pt,0.7982707968437837,5.251320843088287e-05,0.044918120627882314,0.13299417096685726,0.09799314545351634,5.885589239291917e-94,0.27310070476070764,0.9109220486264404,0.46101636420511694,0.9436066883081631,0.7219373917933474,0.9246936874307966,0.39214800827686336,1.5846025920487596e-95,0.03882999755625254,5
G0_W2_1766905464.pt,0.4661248086434078,0.47495096676181814,0.435936207700486,0.09344224121850078,0.7540899022139881,0.0,0.6414457468070638,0.89516170267526,0.2913434870578132,0.3370148352418565,0.4984595471460969,0.8720977158615358,0.6892671618979371,2.3789177250508523e-20,0.23777932830985404,4
G0_W3_1766896718.pt,0.005832804556530324,0.20532701549773694,0.1954468422529888,0.18075957723577085,0.11875612815605853,4.06907338351669e-306,0.9678362834152971,0.5041405838569551,0.9713654501223686,0.35081038073667214,0.512414522003928,0.6599668400437468,0.9998271716213504,1.0,1.0,3
G0_W3_1766897737.pt,0.0013930560586559145,0.06312973536288218,0.25899640277449876,0.4472673463390998,0.2687050126441007,9.76560058296576e-159,0.45190404822706776,0.9341120214272264,0.0988498562641816,0.004488437768747606,0.2726203601747149,0.09159486215787586,0.999988241413155,1.0,1.0,5
G0_W3_1766899705.pt,0.027516612660045348,0.49524694828651,0.7801806956455268,0.5020681303920103,0.8898132591107203,2.4973055463830216e-233,0.6044131386127125,0.2900281917430096,0.39113495245383545,0.9588995506568256,0.42307300506773504,0.5475193894978932,0.9976658867856765,1.0,1.0,4
G0_W3_1766902910.pt,0.7575290315915244,0.023496296761234395,0.25854753549809406,0.820170328857019,0.46789916615257654,3.464212970045334e-89,0.6282694250185208,0.33194038019875544,0.8520313359312991,0.4224659734069838,0.5742388815194678,0.7060595865320499,0.5605305950017957,1.0637398859704006e-21,0.014433398653507524,3
G0_W3_1766899739.pt,0.4538312250730051,0.5232534387622386,0.6732499957796398,0.11333943158115159,0.8065642506107755,1.0144999265745144e-32,0.24144214453924986,0.4783429948591522,0.004396159189319174,0.40495749274332676,0.21929666979120377,0.7225866911829127,0.6856118547169651,6.6646995722935e-11,0.4089709823393114,7
G0_W3_1766903678.pt,0.010826023325088936,0.19454360666387416,0.19023783225961954,0.03375252522473775,0.9673595669899453,9.587440509820086e-139,0.05888947749190002,0.34129507704961926,0.3091221606429204,0.21240854887398136,0.053047126054195544,0.03564341671549689,0.9994993853447706,1.0,1.0,2
G0_W3_371.pt,0.7527209549544385,0.011604378383451977,0.9254526504664998,0.21292082093183565,0.5437966866461104,7.051952908261219e-172,0.8723055407948257,0.7850118284614402,0.6840523813324729,0.0921729383377172,0.826512094318708,0.7766314024019955,0.633356113234437,2.6179760765376934e-31,0.16777527318491692,5
G0_W3_69.pt,0.7345390401060985,0.32386700880257435,0.11608987754270464,2.223326331128538e-05,0.3837545644358898,8.426439840792058e-129,0.43427769075984013,0.2778178507322062,0.6971038299975951,0.4768199838164079,0.7938416593777621,0.2357902211066671,0.35292084288265424,2.344609627196763e-28,0.07388060929370878,4
G0_W3_779.pt,0.45459417673792135,0.10153558164528978,0.7266615233901397,0.4013155579840747,0.7070057082454831,8.463980373251882e-237,0.9829264659715372,0.7877638042365441,0.35012060804381784,0.24166074638818014,0.485286903657271,0.5474907414194272,0.5724417404497388,9.478266948483478e-39,0.35789551624165905,4
G0_W4_1766893697.pt,0.022012699017803623,0.011026592760905804,0.46101326323502023,0.9534975997963996,0.17450075431851406,6.911910249095865e-140,0.7178855933098449,0.6062085179607704,0.4027264117635819,0.06028424521887496,0.6176077624804568,0.5120292976358379,0.9981950085343154,1.045913352523408e-14,0.029966466233024538,4
G0_W5_1766893959.pt,0.24032466564725918,0.02687015802612177,0.39566242168932164,0.09669045544118514,0.22195077631468024,0.0,0.5065850504663345,0.8082424030248898,0.7435008930296674,0.37580567300731105,0.22192941231102495,0.25880046852290034,0.9065721047795451,1.0,1.0,5
G0_W4_1766904128.pt,0.6469310773430185,0.500168269059834,0.7944672741873956,0.6625785367722499,0.7269470262434967,4.029806826695976e-142,0.47552065136669686,0.8139763708068103,0.5407581307268798,0.37786029956861295,0.7114125878847473,0.8793006883823319,0.28102648554674503,5.084069003218409e-50,0.1513892681569882,4
G0_W5_1766904025.pt,0.7575290315915244,0.20689620795823935,0.6735532141376002,0.0001111228000796825,0.4875129282923878,1.406228137812623e-146,0.5682271389681257,0.16001163466379953,0.037762826012182164,0.8718754523378972,0.5697637966637515,0.4542329816575093,0.21347030927263966,3.9561505333584345e-45,0.04987137565824344,5
G1_W0_1766896663.pt,0.4072427945533085,0.0004821559198778995,0.7472929827829357,0.19426316848470523,0.2438358831113812,0.0,0.6990285439583239,0.5205685548968167,0.7963246000701938,0.3713174428180609,0.08416277962314232,0.2940579914208606,0.671751592309791,1.9692329776588683e-29,0.5265952861122125,4
G1_W0_1766896043.pt,0.5411147953141671,0.44765605895763144,0.27887956849814133,0.292555572968813,0.010485181439374432,2.46832843680966e-196,0.5351987122891293,0.8845896244366994,0.07247809591453747,0.1602169385116817,0.6930457086994608,0.7859808803572907,0.4520243713021792,3.443182592244754e-48,0.10405761828631668,4
G1_W0_1766897920.pt,0.8119805304711033,0.10167479170708368,0.9475700715863309,0.382370195496908,0.14270458581808712,2.0425050627734097e-275,0.8189260243434989,0.012329345477917556,0.754359352864923,0.8741127022283516,0.24370156179884847,0.42222077396638147,0.34298324542601144,8.242918038723696e-66,0.11731386443924466,4
G1_W0_1766903247.pt,0.04985837311465943,0.22646768783118673,0.5631733089728028,0.2855047192471375,0.9069215394598444,1.3590264558109958e-258,0.6644828013728752,0.6273003135641402,0.08972092945145384,0.877476780189935,0.5503834534233124,0.39069494845275576,0.989358447536016,1.0,1.0,3
G1_W0_1766902187.pt,0.013905489978485695,0.05061978916424637,0.5751474994154332,0.16951316183519158,0.6196591161798206,1.44006740978774e-310,0.9225533241718824,0.9746376502923556,0.602556758845753,0.34708818070219977,0.8692229924431571,0.9370071377357833,0.9995182788758504,1.0,1.0,2
G1_W0_1766904168.pt,0.0011367672022828982,0.9269524416413693,0.9176617620243425,0.23305996237695267,0.7820840683282947,6.002026857385279e-231,0.008789476638095118,0.7445701922709331,0.5770817646861384,0.976221820566699,0.6611803232041884,0.8490782772563757,0.9999969379343505,1.0,1.0,4
G1_W0_274.pt,0.193360056139252,0.38168949382640344,0.5429202392102714,0.06870768712748948,0.026414913321958732,0.0,0.9708952653803818,0.36385490833712075,0.7719994278847931,0.28780370214484785,0.6798571631501386,0.8947200492559327,0.882848452527611,1.0,1.0,2
G1_W0_568.pt,0.9535871910049589,0.08260654992234022,0.06581042130825013,0.012168691220613682,0.5833948469044242,1.9642696930066473e-155,0.11110485700628123,0.1381276430165286,0.6735235043790708,0.9651341334928417,0.959920063120085,0.39078159300015347,0.7626420926994222,9.487526582162836e-53,0.0955417639813701,6
G1_W1_1766890487.pt,0.00024685275398353076,0.0018891008425742763,0.4422595389816779,0.5056792400440884,0.5440504370383906,2.7193017958004175e-59,0.7662574615955156,0.08655244529058756,0.32217787210480686,0.7627551331566962,0.6658413519094342,0.7567533981460253,0.9999997569226692,1.0,1.0,5
G1_W1_1766892763.pt,0.12829467999867572,0.20501403442732194,0.3451213922072106,0.9789749522382613,0.6645058066133311,0.0,0.5697587189597779,0.1424194251598191,0.2822716937257199,0.7780919332674967,0.9444391599394619,0.8870930911799393,0.9593093660961413,1.0,1.0,2
G1_W1_1766893316.pt,0.7202887058046143,0.48875013916177784,0.8525118926933786,0.856821908694918,0.7935919808879581,1.8444657540237935e-191,0.71839270320504,0.8557606697208221,0.3438263528505985,0.6432402985220205,0.5958799723403355,0.7303625859896742,0.2709400112051614,4.330996282569945e-29,0.09514881119714703,3
G1_W1_1766896069.pt,0.14286934695874193,0.015648980586367624,0.48180592506972597,0.13862345103396104,0.03656578139469502,0.0,0.8820416247592561,0.9043610946820181,0.0002430386584923091,0.8626598351829107,0.23181368856208928,0.09637694446398333,0.9523542772333269,9.894487079940391e-25,0.12633995330721284,5
G1_W1_1766896329.pt,0.9083340982779965,0.4485311688357148,0.6433052660560377,0.542862187778115,0.22717470586695243,2.865243052019478e-201,0.7353079390855157,0.3249681638639169,0.6073649561324057,0.9363142689076801,0.8569686793917038,0.9816725678921648,0.02956328075845127,3.7908350229232737e-65,0.10522780303062693,4
G1_W1_1766900898.pt,0.46689924918555115,0.17311678181229734,0.47057607555864345,0.2581875997277553,0.29755381868927616,4.979924775909042e-222,0.8007598520659412,0.09231133312789566,0.2435940795463727,0.21942788784326572,0.6523073425659024,0.42722225973688344,0.5730969001716364,1.0,1.0,5
G1_W1_1766905530.pt,0.0006232139964311436,0.010469745299395174,0.9635202287566358,0.09365649883500195,0.958425400107709,2.550521327470416e-77,0.4483170347247398,0.39045352057268307,0.36496224895320195,0.9867820722897305,0.5488585015765021,0.37364255307651434,0.999997531851188,1.0,1.0,5
G1_W1_1766907350.pt,0.35897249224792327,0.18294565950607006,0.9602195157702113,0.2361096587767222,0.7909554296343257,0.0,0.5924665317758633,0.14728906665431965,0.9328095498445446,0.9187482357810112,0.0880141576794364,0.4541166366981987,0.8113703663721616,4.8007456547403355e-14,0.34056363900027187,4
G1_W1_1766903965.pt,0.25692592242224177,0.13965160490831882,0.1487017675403514,0.3757474622536803,0.823180586910443,5.5288728258634934e-129,0.434153345152543,0.0008900908114258272,0.24529844212883412,0.4769137155139669,0.3914905768696934,0.4243867061721555,0.8318936208436254,1.0,1.0,5
G1_W1_253.pt,0.7061348843408443,0.07247282130202023,0.9294956961785631,0.19923504360956698,0.4488557511628619,8.053282426904983e-264,0.8406354642260983,0.9871761000602783,0.467877639624239,0.7759313100237963,0.6675021714959107,0.7091076739352965,0.8260347442144691,3.6596695325634487e-23,0.12966963297990078,4
G1_W1_401.pt,0.12577350170905433,0.11188894935605036,0.7779901816068509,0.9009024154154202,0.3537940409559433,7.24759819790589e-110,0.019890815707848824,0.11113998540269514,0.13445216852902137,0.9069570450579606,0.6547165478084124,0.7098868460023448,0.9743158273716109,1.7006636584944149e-12,0.05350070341738296,4
G1_W2_1766891624.pt,0.4402221908882977,0.043269811490312816,0.3554716278565987,0.9298257712579827,0.9524032685532429,2.2073951283127465e-272,0.5884711214108107,0.36556705064303385,0.8865281935421123,0.23653858506866782,0.13554523096805354,0.4686251376328787,0.4558510109426326,2.7952391760725033e-39,0.03838575097789307,4
G1_W2_1766890433.pt,0.0027225950282624063,0.002020060614133097,0.91687106032248,0.7417794183418449,0.4042340681051533,2.675758157856317e-112,0.9404702304481847,0.10290365672162582,0.9181278235268822,0.24764796899517413,0.03353055824472359,0.1427295571883142,0.9999552784599931,1.0,1.0,6
G1_W1_829.pt,0.2798994299640085,0.3779640060137065,0.49092595948126017,0.43413973394154903,0.7539023005509036,2.236168107599538e-278,0.44350206857355945,0.12565258478968389,0.056269684858030404,0.7360765304662193,0.05675384669027363,0.3159122133028407,0.9096882418966238,8.218025327618528e-76,0.24000408829321007,4
G1_W2_1766893372.pt,0.5327715312819578,0.5355297086710901,0.8835063071174983,0.6355499436038126,0.972397012155661,0.0,0.22090666344662774,0.49115178288714134,0.9128585494773767,0.35246243404673044,0.37680295497813165,0.8089488705395339,0.6668490132474298,6.0247990154027426e-21,0.023267555463895633,4
G1_W2_1766893894.pt,0.3785171631511929,0.012277669596381723,0.5696279632167329,0.2550510743895342,0.4117158581538538,0.0,0.5567630938239115,0.36216093427718854,0.9968701513152616,0.631409570491241,0.7722857757551315,0.624505276142877,0.9053804551841371,1.0,1.0,2
G1_W2_1766897650.pt,0.18525625161779868,0.7152684105590108,0.8505857112288502,0.185896920139675,0.7181083458761104,0.0,0.3396913264210512,0.02076482706754689,0.015038716240505763,0.695261025662901,0.8849074264414082,0.6848373981267715,0.9308405178875067,3.0557921773134473e-42,0.4121661718295224,3
G1_W2_1766902339.pt,0.7517604829235771,0.07594736429999278,0.2500620043861046,0.08583798578580755,0.1980524341456567,0.0,0.5896867734783546,0.36359689381340565,0.7772619859222516,0.7390153780453246,0.3649084521446516,0.8316455438826269,0.19393524678154006,7.728729129404841e-14,0.0009598066800245904,5
G1_W2_1766898661.pt,0.0709889462035453,0.7070238380408619,0.6980367987737051,0.1679302893269982,0.8507091864456118,6.801272654134345e-286,0.06816101914369795,0.2688503813200011,0.28181894304639654,0.01777253904508257,0.1436009894480777,0.4632906804327329,0.9803065516718046,2.2320776174711667e-42,0.009074259397796743,4
G1_W2_502.pt,0.9838484024698985,0.005068922734526582,0.9203784435505649,0.4137146709262545,0.11614444894065161,1.7777325466214552e-229,0.6805504668484095,0.3937650044818379,0.5365507612001953,0.42180912893858863,0.5327326189864925,0.7073507470654908,0.5936961161238576,2.2113890410019596e-18,0.04333206941240259,5
G1_W3_151.pt,0.4072427945533085,0.05991664818991222,0.08840125275492752,0.08802048895040328,0.5881314897718308,4.924900590982259e-165,0.9438162515136761,0.4994723576173231,0.9948463482753026,0.12161523180291556,0.41395012905184925,0.521557360586046,0.5828411690596278,1.0,1.0,3
G1_W2_588.pt,0.7633111160865036,0.07720897550996511,0.8634217214065367,0.01565522203598827,0.8746039625239304,0.0,0.9513115281631924,0.8065658498717393,0.8795445204370289,0.4936358446874324,0.6454977133881556,0.12757626436441663,0.12083422612837402,2.7329964457259077e-19,0.20439832945962277,4
G1_W3_1766893846.pt,0.4402221908882977,0.3326424206411578,0.5870057446168708,0.0005917982648573935,0.7409239066693574,1.67943432684103e-212,0.7955256477563482,0.747890122444489,0.17335923729519465,0.279923723483291,0.8222864248746972,0.8657327780096301,0.6321792192840898,1.480995146140697e-93,0.12172870313159014,5
G1_W3_1766897369.pt,0.1453008306883868,0.008665665682176698,0.10613005840813815,0.6058121538773,0.720681360786251,1.0418831451508522e-69,0.3484244564802665,0.016932184938006727,0.5989270781849002,0.7551415753683911,0.9871455647574857,0.9883602210821577,0.9623969084710189,1.0,1.0,4
G1_W3_1766899404.pt,0.7671732098200896,0.3981620182685208,0.8903513966020373,0.028927602666851633,0.05805622598776422,0.0,0.02054063955505846,0.3361252569460052,0.1688503045631361,0.9463371018184157,0.47186355047552125,0.6025663196446289,0.11733565764896936,5.589552894879807e-41,0.15411024043285196,3
G1_W3_1766904882.pt,0.3696760481770046,0.42699117327080177,0.7368299359895727,0.20534070565083853,0.21520761350359754,0.0,0.9860452029935405,0.07320553686723567,0.9223582982809874,0.29905591559430916,0.2736763363849034,0.3475569677434537,0.845244766350516,1.0,1.0,2
G1_W3_1766901150.pt,0.5742643332020819,0.4980229866612337,0.5096336219379654,0.4566006911798969,0.24311146395018818,1.5313040729950056e-93,0.4348945287127465,0.30834051351404296,0.6990593517908703,0.037004958035757075,0.4953824368317309,0.38815622914687453,0.9564157945994872,1.0,1.0,4
G1_W3_1766906171.pt,0.07298965006163774,0.2545201083460113,0.9570068988100712,0.4620365486683764,0.25776876518789216,6.5056783652848356e-223,0.23487442651602186,0.2906697786645749,0.9986026409376865,0.5468446504639992,0.9009715102149451,0.6578806012069561,0.9845324574906682,3.4088606301587446e-19,0.20328450910861606,4
G1_W3_1766907917.pt,0.8883079452812377,0.5984825856594692,0.05366166975321521,0.1111896871368694,0.7541602648724698,0.0,0.3525071959243241,0.36114427279426686,0.36900830333443135,0.8314945712150986,0.8844116986649307,0.7188646641475185,0.023702962164715013,6.259258957438226e-79,0.04662744762661126,4
G1_W4_1766893846.pt,0.739309822318693,0.02285446018400443,0.580362449853101,0.040294065140263964,0.5300211558534793,6.3381842940651646e-158,0.30152441199418867,0.9353272182398273,0.3026715415543607,0.6331921262538138,0.9668224179534444,0.9135715046592076,0.40500294293645456,2.63563112970758e-38,0.09641558312791199,4
G1_W4_1766901056.pt,0.25798930663482367,0.34035490724250744,0.7930377623123686,0.3158632037228198,0.7883112926590197,0.0,0.3231950717722372,0.7308193639718762,0.6413890837231475,0.9793816399174745,0.03311128056040491,0.0008570324831725025,0.799087392294394,2.4355037576460636e-39,0.00437236945339982,5
G1_W4_1766908238.pt,0.31143267826632537,0.7024761799981369,0.07830341096195831,0.5784637621656274,0.9921931226299867,0.0,0.8044420699458418,0.7501468471211503,0.5251866050640224,0.4082375965531429,0.6680377477120012,0.3986479521874845,0.794979772016647,1.0,1.0,2
G1_W5_1766896101.pt,0.8090377186947768,0.5657160192261492,0.8109706423460052,0.8950811587454066,0.8074594504377658,0.0,0.7968298723170821,0.9504520519178592,0.2896297117865827,0.7269496804086228,0.8711774687735616,0.30841932565071667,0.07747385540580909,1.0064300682968383e-123,0.09249273419822202,4
G2_W0_1766890413.pt,0.19728833739274487,0.4911466812133403,0.589156079026574,0.9704561935593387,0.356847759140193,5.833320084160569e-240,0.1876164968429016,0.18832181794806718,0.6597994194656112,0.9539167566830983,0.6677439300351264,0.6181792586067967,0.9302259007143072,4.0240346273971896e-21,0.08160028145646851,4
G2_W0_1766894545.pt,0.1770002736964117,0.19554090425525855,0.3186916852997551,0.5703394275719984,0.24155385481029823,7.951673551636956e-53,0.11101788453089885,0.5800890611160808,0.1590477532957444,0.5683461384982218,0.07573051740075598,0.30376925608950667,0.9695749904642378,1.0,1.0,3
G2_W0_1766895394.pt,0.36029968128954026,0.004954054476018271,0.05171904144608465,0.3585961989779875,0.5103505404404571,5.0356093837568245e-247,0.08399961014881557,0.7791630470685997,0.6904175629929742,0.35262514598134825,0.35718524067798735,0.39477920842462205,0.7120037389561086,9.42406971459453e-41,0.32215432662888255,5
G2_W0_1766896966.pt,0.32306441419089815,0.25654483436631487,0.9018067654783983,0.24236703470193904,0.29610136683157706,0.0,0.6838073660123809,0.8262122943682584,0.7353730009451918,0.8680294019188982,0.3049353183430585,0.5256643407975823,0.6866595149382542,1.0,1.0,3
G2_W0_1766898909.pt,0.164749897880612,0.009195430950571013,0.9395206514802631,0.1632359750460612,0.3024678812656229,1.0275429190244754e-140,0.969160056046856,0.7145112315783545,0.06360862223814319,0.9110667626138116,0.1709543411820725,0.817528299824853,0.9129026638609185,3.2755242356440603e-35,0.008984815319464415,7
G2_W0_1766904597.pt,0.02321339165338415,0.05055465236330218,0.9913420695056785,0.13097258990241956,0.4543285809279868,1.8495825604608994e-08,0.3030818130756075,0.9988367686949683,0.6026019241159976,0.0019760596074124667,0.29580768354074344,0.04596942696228237,0.9977023067165519,1.0,1.0,4
G2_W0_1766899079.pt,0.5436304416467495,0.055139008018236756,0.30710719126107344,0.11956870874232446,0.21738718052148068,0.0,0.19418777905229093,0.5925101103273358,0.10159859485409305,0.7887139937112205,0.5070877899086771,0.8880717663878895,0.7865643664675617,1.0,1.0,3
G2_W0_1766902103.pt,0.29713960106615867,0.09924504422154878,0.8429897204135528,0.9620300339327686,0.6484652485030697,1.4487958093061676e-115,0.44964653563797696,0.3121798878483812,0.5057503093497078,0.8327979285891547,0.22068248089219192,0.2871755597669822,0.850279030150507,5.444824833674487e-22,0.2465772763067242,4
G2_W0_299.pt,0.006471694861573958,0.5218669799305937,0.40061905649058516,0.014397460915903396,0.8194341881852261,0.0,0.9632106153546595,0.058340602905683006,0.16380822780728355,0.5876552916140854,0.5941488374951919,0.1952817670139146,0.9998322398292318,1.0,1.0,4
G2_W0_693.pt,0.046699755829960096,0.0003811096360626022,0.6883312611099439,0.8143541555777114,0.20330527866252243,4.609323755272789e-149,0.6340816183324609,0.5936754402574095,0.14345193780366586,0.5077897431841296,0.6928709411780469,0.5221378953703912,0.99052970793216,5.179224996416919e-29,0.08429845604610306,6
G2_W1_1766893360.pt,0.9687121650774728,0.3611105195054343,0.7089584386586085,0.5008885511693402,0.7657175751960653,0.0,0.4338011396740976,0.7376804497485762,0.644073553312912,0.9460463631774033,0.9410334077438209,0.7082932288528466,0.2717802375686662,3.246475067261554e-59,0.1457782257895409,4
