Model,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,DeathCount
G2_W3_191.pt,0.02698728976041837,0.0023786021091328218,0.5946442997415727,0.1063580720653163,0.4105692875786888,2.1102441825978342e-127,0.07342244334634841,0.16974878389430303,0.8639039361494364,0.7768810759278283,0.13712262873851228,0.33879594122055406,0.9977023067165519,1.0,1.0,14
G1_W4_1766908238.pt,0.3622962317472004,0.03250297482919639,0.2898225745439197,0.0033033287208598327,0.958425400107709,0.0,0.00601849322956028,0.2870944789645722,0.4067244876060707,0.9942503920755331,0.4174480944846049,0.5065912051011742,0.8103113703708917,1.0,1.0,14
