thread_id,n_bits,bucket,p_value,p_uniformity,p_min,p_max,total_samples
0,1048576,1,0.1264407084592386,1,0.1264407084592386,0.1264407084592386,1
0,1048576,1,0.4298475330709498,1,0.1264407084592386,0.4298475330709498,2
0,1048576,1,0.8568507220784449,1,0.1264407084592386,0.8568507220784449,3
0,1048576,1,0.2580874312367507,1,0.1264407084592386,0.8568507220784449,4
0,1048576,1,0.39596608379787634,1,0.1264407084592386,0.8568507220784449,5
0,1048576,1,0.030422237659079476,1,0.030422237659079476,0.8568507220784449,6
0,1048576,1,0.15943848273307093,1,0.030422237659079476,0.8568507220784449,7
0,1048576,1,0.3250996275240249,1,0.030422237659079476,0.8568507220784449,8
0,1048576,1,0.6039244824091629,1,0.030422237659079476,0.8568507220784449,9
0,1048576,1,0.2694959784435157,0,0.030422237659079476,0.8568507220784449,10
0,1048576,1,0.8464366146776116,0,0.030422237659079476,0.8568507220784449,11
0,1048576,1,0.36046210170009574,0,0.030422237659079476,0.8568507220784449,12
0,1048576,1,0.6731755420245455,0,0.030422237659079476,0.8568507220784449,13
0,1048576,1,0.17979910268252686,0,0.030422237659079476,0.8568507220784449,14
0,1048576,1,0.004346297917352193,0,0.004346297917352193,0.8568507220784449,15
0,1048576,1,0.5854439499238466,0,0.004346297917352193,0.8568507220784449,16
0,1048576,1,0.8991600437324916,0,0.004346297917352193,0.8991600437324916,17
0,1048576,1,0.769652605346082,0,0.004346297917352193,0.8991600437324916,18
0,1048576,1,0.16030173089826294,0,0.004346297917352193,0.8991600437324916,19
0,1048576,1,0.6842099234021504,0,0.004346297917352193,0.8991600437324916,20
0,1048576,1,0.6864924201362559,0,0.004346297917352193,0.8991600437324916,21
0,1048576,1,0.13701957281943467,0,0.004346297917352193,0.8991600437324916,22
0,1048576,1,0.9892410913082461,0,0.004346297917352193,0.9892410913082461,23
0,1048576,1,0.4580648022837003,0,0.004346297917352193,0.9892410913082461,24
0,1048576,1,0.38334033184657945,0,0.004346297917352193,0.9892410913082461,25
0,1048576,1,0.5323964458244932,0,0.004346297917352193,0.9892410913082461,26
0,1048576,1,0.3191032707850343,0,0.004346297917352193,0.9892410913082461,27
0,1048576,1,0.024570750908238792,0,0.004346297917352193,0.9892410913082461,28
0,1048576,1,0.7486244310590662,0,0.004346297917352193,0.9892410913082461,29
0,1048576,1,0.6626172341330379,0,0.004346297917352193,0.9892410913082461,30
0,1048576,1,0.5182005265792403,0,0.004346297917352193,0.9892410913082461,31
0,1048576,1,0.7316358210186676,0,0.004346297917352193,0.9892410913082461,32
0,1048576,1,0.018920122229476144,0,0.004346297917352193,0.9892410913082461,33
0,1048576,1,0.04536731401581562,0,0.004346297917352193,0.9892410913082461,34
0,1048576,1,0.8440284227120218,0,0.004346297917352193,0.9892410913082461,35
0,1048576,1,0.3140110047270652,0,0.004346297917352193,0.9892410913082461,36
0,1048576,1,0.7424894450565642,0,0.004346297917352193,0.9892410913082461,37
0,1048576,1,0.351921091933333,0,0.004346297917352193,0.9892410913082461,38
0,1048576,1,0.8150178606605125,0,0.004346297917352193,0.9892410913082461,39
0,1048576,1,0.4408496648856357,0,0.004346297917352193,0.9892410913082461,40
0,1048576,1,0.991456401975312,0,0.004346297917352193,0.991456401975312,41
0,1048576,1,0.22075047215264254,0,0.004346297917352193,0.991456401975312,42
0,1048576,1,0.5360068820524307,0,0.004346297917352193,0.991456401975312,43
0,1048576,1,0.33731576984517186,0,0.004346297917352193,0.991456401975312,44
0,1048576,1,0.9780190570390529,0,0.004346297917352193,0.991456401975312,45
0,1048576,1,0.8584173169750675,0,0.004346297917352193,0.991456401975312,46
