thread_id,n_bits,bucket,p_value,p_uniformity,p_min,p_max,total_samples
0,1048576,1,0.1775323826761076,1,0.1775323826761076,0.1775323826761076,1
0,1048576,1,0.22038633187914536,1,0.1775323826761076,0.22038633187914536,2
0,1048576,1,0.3405265121833688,1,0.1775323826761076,0.3405265121833688,3
0,1048576,1,0.3808671449574035,1,0.1775323826761076,0.3808671449574035,4
0,1048576,1,0.8161503549746872,1,0.1775323826761076,0.8161503549746872,5
0,1048576,1,0.23128866183523256,1,0.1775323826761076,0.8161503549746872,6
0,1048576,1,0.7767466561339397,1,0.1775323826761076,0.8161503549746872,7
0,1048576,1,0.3440084677275903,1,0.1775323826761076,0.8161503549746872,8
0,1048576,1,0.7601513956081487,1,0.1775323826761076,0.8161503549746872,9
0,1048576,1,0.3445432478439052,0,0.1775323826761076,0.8161503549746872,10
0,1048576,1,0.17874724748981585,0,0.1775323826761076,0.8161503549746872,11
0,1048576,1,0.47774206066157987,0,0.1775323826761076,0.8161503549746872,12
0,1048576,1,0.8847247223279397,0,0.1775323826761076,0.8847247223279397,13
0,1048576,1,0.2606015248661194,0,0.1775323826761076,0.8847247223279397,14
0,1048576,1,0.11789311111017531,0,0.11789311111017531,0.8847247223279397,15
0,1048576,1,0.26954182568277973,0,0.11789311111017531,0.8847247223279397,16
0,1048576,1,0.8958621450446801,0,0.11789311111017531,0.8958621450446801,17
0,1048576,1,0.16153203484765388,0,0.11789311111017531,0.8958621450446801,18
0,1048576,1,0.8574718355793568,0,0.11789311111017531,0.8958621450446801,19
0,1048576,1,0.39546174550721747,0,0.11789311111017531,0.8958621450446801,20
0,1048576,1,0.5601879188452702,0,0.11789311111017531,0.8958621450446801,21
0,1048576,1,0.18991762425755554,0,0.11789311111017531,0.8958621450446801,22
0,1048576,1,0.03709010857345396,0,0.03709010857345396,0.8958621450446801,23
0,1048576,1,0.5424177883519756,0,0.03709010857345396,0.8958621450446801,24
0,1048576,1,0.27391247515224904,0,0.03709010857345396,0.8958621450446801,25
0,1048576,1,0.9342250125057502,0,0.03709010857345396,0.9342250125057502,26
0,1048576,1,0.49734995573589225,0,0.03709010857345396,0.9342250125057502,27
0,1048576,1,0.3668571665810889,0,0.03709010857345396,0.9342250125057502,28
0,1048576,1,0.7315474432706212,0,0.03709010857345396,0.9342250125057502,29
0,1048576,1,0.15383581394178814,0,0.03709010857345396,0.9342250125057502,30
0,1048576,1,0.6703494110834702,0,0.03709010857345396,0.9342250125057502,31
0,1048576,1,0.4141112909896274,0,0.03709010857345396,0.9342250125057502,32
0,1048576,1,0.004431997164192736,0,0.004431997164192736,0.9342250125057502,33
0,1048576,1,0.6311912178348376,0,0.004431997164192736,0.9342250125057502,34
0,1048576,1,0.41387956595921005,0,0.004431997164192736,0.9342250125057502,35
0,1048576,1,0.7329335645094563,0,0.004431997164192736,0.9342250125057502,36
0,1048576,1,0.7654374614699024,0,0.004431997164192736,0.9342250125057502,37
0,1048576,1,0.49243293936343746,0,0.004431997164192736,0.9342250125057502,38
0,1048576,1,0.8409650466296125,0,0.004431997164192736,0.9342250125057502,39
0,1048576,1,0.19038558219720314,0,0.004431997164192736,0.9342250125057502,40
0,1048576,1,0.5494825157447132,0,0.004431997164192736,0.9342250125057502,41
0,1048576,1,0.2626617433901901,0,0.004431997164192736,0.9342250125057502,42
0,1048576,1,0.4779453776221765,0,0.004431997164192736,0.9342250125057502,43
0,1048576,1,0.3557490100162356,0,0.004431997164192736,0.9342250125057502,44
0,1048576,1,0.19518045640344273,0,0.004431997164192736,0.9342250125057502,45
0,1048576,1,0.6661623181659031,0,0.004431997164192736,0.9342250125057502,46
0,1048576,1,0.5140500478514629,0,0.004431997164192736,0.9342250125057502,47
0,1048576,1,0.007601256026389502,0,0.004431997164192736,0.9342250125057502,48
0,1048576,1,0.9719539598428198,0,0.004431997164192736,0.9719539598428198,49
0,1048576,1,0.3805913656530293,0,0.004431997164192736,0.9719539598428198,50
0,1048576,1,0.905031287100238,0,0.004431997164192736,0.9719539598428198,51
0,1048576,1,0.3565030362678109,0,0.004431997164192736,0.9719539598428198,52
0,1048576,1,0.32073300354154344,0,0.004431997164192736,0.9719539598428198,53
0,1048576,1,0.6602561293039864,0,0.004431997164192736,0.9719539598428198,54
0,1048576,1,0.8588621885539957,0,0.004431997164192736,0.9719539598428198,55
0,1048576,1,0.5592167181864063,0,0.004431997164192736,0.9719539598428198,56
0,1048576,1,0.7133766989263217,0,0.004431997164192736,0.9719539598428198,57
0,1048576,1,0.631115222554963,0,0.004431997164192736,0.9719539598428198,58
0,1048576,1,0.118949402630673,0,0.004431997164192736,0.9719539598428198,59
0,1048576,1,0.028872362069521706,0,0.004431997164192736,0.9719539598428198,60
0,1048576,1,0.7295652865279408,0,0.004431997164192736,0.9719539598428198,61
0,1048576,1,0.5297328515172066,0,0.004431997164192736,0.9719539598428198,62
0,1048576,1,0.1974465841977041,0,0.004431997164192736,0.9719539598428198,63
0,1048576,1,0.20557233898941196,0,0.004431997164192736,0.9719539598428198,64
0,1048576,1,0.8604687971069764,0,0.004431997164192736,0.9719539598428198,65
