thread_id,n_bits,bucket,p_value,p_uniformity,p_min,p_max,total_samples
0,1048576,1,0.9984414472251839,1,0.9984414472251839,0.9984414472251839,1
0,1048576,1,0.997382332444022,1,0.997382332444022,0.9984414472251839,2
0,1048576,1,0.9912688206659491,1,0.9912688206659491,0.9984414472251839,3
0,1048576,1,0.9988884921793348,1,0.9912688206659491,0.9988884921793348,4
0,1048576,1,0.922034064009573,1,0.922034064009573,0.9988884921793348,5
0,1048576,1,0.790795203929198,1,0.790795203929198,0.9988884921793348,6
0,1048576,1,0.42974728474770935,1,0.42974728474770935,0.9988884921793348,7
0,1048576,1,0.9193356224851403,1,0.42974728474770935,0.9988884921793348,8
0,1048576,1,0.9966032894411875,1,0.42974728474770935,0.9988884921793348,9
0,1048576,1,0.993580059474148,0,0.42974728474770935,0.9988884921793348,10
0,1048576,1,0.9970181492113506,0,0.42974728474770935,0.9988884921793348,11
0,1048576,1,0.9751183038259381,0,0.42974728474770935,0.9988884921793348,12
0,1048576,1,0.1645837716763224,0,0.1645837716763224,0.9988884921793348,13
0,1048576,1,0.9927820514670394,0,0.1645837716763224,0.9988884921793348,14
0,1048576,1,0.8017665466892465,0,0.1645837716763224,0.9988884921793348,15
0,1048576,1,0.9960742958191006,0,0.1645837716763224,0.9988884921793348,16
0,1048576,1,0.9120446689924454,0,0.1645837716763224,0.9988884921793348,17
0,1048576,1,0.9998445209841959,0,0.1645837716763224,0.9998445209841959,18
0,1048576,1,0.9998399373283531,0,0.1645837716763224,0.9998445209841959,19
0,1048576,1,0.9814699776084849,0,0.1645837716763224,0.9998445209841959,20
0,1048576,1,0.9997574206150093,0,0.1645837716763224,0.9998445209841959,21
0,1048576,1,0.7576099425454407,0,0.1645837716763224,0.9998445209841959,22
0,1048576,1,0.991004225853707,0,0.1645837716763224,0.9998445209841959,23
0,1048576,1,0.9963268094181618,0,0.1645837716763224,0.9998445209841959,24
0,1048576,1,0.9847157711516924,0,0.1645837716763224,0.9998445209841959,25
0,1048576,1,0.9976829989490695,0,0.1645837716763224,0.9998445209841959,26
0,1048576,1,0.9951353263540047,0,0.1645837716763224,0.9998445209841959,27
0,1048576,1,0.4516962561427528,0,0.1645837716763224,0.9998445209841959,28
0,1048576,1,0.9997463089821843,0,0.1645837716763224,0.9998445209841959,29
0,1048576,1,0.9997351999908917,0,0.1645837716763224,0.9998445209841959,30
0,1048576,1,0.870128214318505,0,0.1645837716763224,0.9998445209841959,31
0,1048576,1,0.9961333092595075,0,0.1645837716763224,0.9998445209841959,32
0,1048576,1,0.8821021960820722,0,0.1645837716763224,0.9998445209841959,33
0,1048576,1,0.9685550026364094,0,0.1645837716763224,0.9998445209841959,34
0,1048576,1,0.9925680607110112,0,0.1645837716763224,0.9998445209841959,35
0,1048576,1,0.9851721039083466,0,0.1645837716763224,0.9998445209841959,36
0,1048576,1,0.9926688518052311,0,0.1645837716763224,0.9998445209841959,37
0,1048576,1,0.9908179294846712,0,0.1645837716763224,0.9998445209841959,38
0,1048576,1,0.9933886105846963,0,0.1645837716763224,0.9998445209841959,39
0,1048576,1,0.9934776537761878,0,0.1645837716763224,0.9998445209841959,40
0,1048576,1,0.6031232392289502,0,0.1645837716763224,0.9998445209841959,41
0,1048576,1,0.9821671010031731,0,0.1645837716763224,0.9998445209841959,42
0,1048576,1,0.9987398828422165,0,0.1645837716763224,0.9998445209841959,43
0,1048576,1,0.9960901971609945,0,0.1645837716763224,0.9998445209841959,44
0,1048576,1,0.99983772153592,0,0.1645837716763224,0.9998445209841959,45
0,1048576,1,0.9586908352947167,0,0.1645837716763224,0.9998445209841959,46
0,1048576,1,0.9945214337343965,0,0.1645837716763224,0.9998445209841959,47
0,1048576,1,0.9925394164089173,0,0.1645837716763224,0.9998445209841959,48
0,1048576,1,0.8682621866101423,0,0.1645837716763224,0.9998445209841959,49
0,1048576,1,0.998538025134309,0,0.1645837716763224,0.9998445209841959,50
0,1048576,1,0.9543078658387254,0,0.1645837716763224,0.9998445209841959,51
0,1048576,1,0.995874999134657,0,0.1645837716763224,0.9998445209841959,52
0,1048576,1,0.9997971494220258,0,0.1645837716763224,0.9998445209841959,53
0,1048576,1,0.9987083750261556,0,0.1645837716763224,0.9998445209841959,54
0,1048576,1,0.9918571228827842,0,0.1645837716763224,0.9998445209841959,55
0,1048576,1,0.7754765798058263,0,0.1645837716763224,0.9998445209841959,56
0,1048576,1,0.7851743027076893,0,0.1645837716763224,0.9998445209841959,57
0,1048576,1,0.3850353852331838,0,0.1645837716763224,0.9998445209841959,58
0,1048576,1,0.92135976039368,0,0.1645837716763224,0.9998445209841959,59
0,1048576,1,0.999828107116068,0,0.1645837716763224,0.9998445209841959,60
0,1048576,1,0.9957771986053542,0,0.1645837716763224,0.9998445209841959,61
0,1048576,1,0.9976723553556373,0,0.1645837716763224,0.9998445209841959,62
0,1048576,1,0.9982490805261359,0,0.1645837716763224,0.9998445209841959,63
0,1048576,1,0.9998406794555686,0,0.1645837716763224,0.9998445209841959,64
0,1048576,1,0.9835374305816591,0,0.1645837716763224,0.9998445209841959,65
0,1048576,1,0.9539465464142828,0,0.1645837716763224,0.9998445209841959,66
0,1048576,1,0.9980578336686327,0,0.1645837716763224,0.9998445209841959,67
0,1048576,1,0.9950146786341024,0,0.1645837716763224,0.9998445209841959,68
0,1048576,1,0.9848961046314966,0,0.1645837716763224,0.9998445209841959,69
0,1048576,1,0.9997886842283222,0,0.1645837716763224,0.9998445209841959,70
0,1048576,1,0.981421776341011,0,0.1645837716763224,0.9998445209841959,71
0,1048576,1,0.6482652760659625,0,0.1645837716763224,0.9998445209841959,72
0,1048576,1,0.9686657906492617,0,0.1645837716763224,0.9998445209841959,73
0,1048576,1,0.9993910024890122,0,0.1645837716763224,0.9998445209841959,74
0,1048576,1,0.9990094361761699,0,0.1645837716763224,0.9998445209841959,75
0,1048576,1,0.9889805977832642,0,0.1645837716763224,0.9998445209841959,76
0,1048576,1,0.9961236616080826,0,0.1645837716763224,0.9998445209841959,77
0,1048576,1,0.9878662224884459,0,0.1645837716763224,0.9998445209841959,78
0,1048576,1,0.9924539281170499,0,0.1645837716763224,0.9998445209841959,79
0,1048576,1,0.9864256534235766,0,0.1645837716763224,0.9998445209841959,80
0,1048576,1,0.9119802561275328,0,0.1645837716763224,0.9998445209841959,81
0,1048576,1,0.6388042534679701,0,0.1645837716763224,0.9998445209841959,82
0,1048576,1,0.9489248248651427,0,0.1645837716763224,0.9998445209841959,83
0,1048576,1,0.9993002724962785,0,0.1645837716763224,0.9998445209841959,84
0,1048576,1,0.9981405283066906,0,0.1645837716763224,0.9998445209841959,85
0,1048576,1,0.9398195277137505,0,0.1645837716763224,0.9998445209841959,86
0,1048576,1,0.9808387144273686,0,0.1645837716763224,0.9998445209841959,87
0,1048576,1,0.9826691133139219,0,0.1645837716763224,0.9998445209841959,88
0,1048576,1,0.9991281860795889,0,0.1645837716763224,0.9998445209841959,89
0,1048576,1,0.9956348820983428,0,0.1645837716763224,0.9998445209841959,90
0,1048576,1,0.8709143150800676,0,0.1645837716763224,0.9998445209841959,91
0,1048576,1,0.9060452968540066,0,0.1645837716763224,0.9998445209841959,92
0,1048576,1,0.9984637630197268,0,0.1645837716763224,0.9998445209841959,93
0,1048576,1,0.9542656999662885,0,0.1645837716763224,0.9998445209841959,94
0,1048576,1,0.7870984549585832,0,0.1645837716763224,0.9998445209841959,95
0,1048576,1,0.8058932236946237,0,0.1645837716763224,0.9998445209841959,96
0,1048576,1,0.9970202825320482,0,0.1645837716763224,0.9998445209841959,97
0,1048576,1,0.9959298248420737,0,0.1645837716763224,0.9998445209841959,98
0,1048576,1,0.9977552500798738,0,0.1645837716763224,0.9998445209841959,99
0,1048576,1,0.9666931541086757,0,0.1645837716763224,0.9998445209841959,100
0,1048576,1,0.9892427848167515,0,0.1645837716763224,0.9998445209841959,101
0,1048576,1,0.9393748026910201,0,0.1645837716763224,0.9998445209841959,102
0,1048576,1,0.987470768481616,0,0.1645837716763224,0.9998445209841959,103
0,1048576,1,0.9928253286136577,0,0.1645837716763224,0.9998445209841959,104
0,1048576,1,0.9667471347003018,0,0.1645837716763224,0.9998445209841959,105
0,1048576,1,0.8810375374246378,0,0.1645837716763224,0.9998445209841959,106
0,1048576,1,0.8105579376919919,0,0.1645837716763224,0.9998445209841959,107
0,1048576,1,0.9439111464833491,0,0.1645837716763224,0.9998445209841959,108
0,1048576,1,0.7355717072367939,0,0.1645837716763224,0.9998445209841959,109
0,1048576,1,0.9500192093326293,0,0.1645837716763224,0.9998445209841959,110
0,1048576,1,0.9846802408042767,0,0.1645837716763224,0.9998445209841959,111
0,1048576,1,0.9945710224007408,0,0.1645837716763224,0.9998445209841959,112
0,1048576,1,0.9998198766004641,0,0.1645837716763224,0.9998445209841959,113
0,1048576,1,0.40229514476414696,0,0.1645837716763224,0.9998445209841959,114
0,1048576,1,0.9933005619888687,0,0.1645837716763224,0.9998445209841959,115
0,1048576,1,0.9997500355202671,0,0.1645837716763224,0.9998445209841959,116
0,1048576,1,0.9847582607542402,0,0.1645837716763224,0.9998445209841959,117
0,1048576,1,0.842743052807657,0,0.1645837716763224,0.9998445209841959,118
0,1048576,1,0.9967826861215638,0,0.1645837716763224,0.9998445209841959,119
0,1048576,1,0.9636574805831059,0,0.1645837716763224,0.9998445209841959,120
0,1048576,1,0.9284401267307891,0,0.1645837716763224,0.9998445209841959,121
0,1048576,1,0.9996249111161142,0,0.1645837716763224,0.9998445209841959,122
0,1048576,1,0.9857597320967404,0,0.1645837716763224,0.9998445209841959,123
