thread_id,n_bits,bucket,p_value,p_uniformity,p_min,p_max,total_samples
0,1048576,1,0.5364955944965262,1,0.5364955944965262,0.5364955944965262,1
0,1048576,1,0.6171337510299372,1,0.5364955944965262,0.6171337510299372,2
0,1048576,1,0.9302756842806409,1,0.5364955944965262,0.9302756842806409,3
0,1048576,1,0.6592515102856311,1,0.5364955944965262,0.9302756842806409,4
0,1048576,1,0.21995732902509502,1,0.21995732902509502,0.9302756842806409,5
0,1048576,1,0.7950069611162149,1,0.21995732902509502,0.9302756842806409,6
0,1048576,1,0.8685404139145358,1,0.21995732902509502,0.9302756842806409,7
0,1048576,1,0.15557702518354147,1,0.15557702518354147,0.9302756842806409,8
0,1048576,1,0.5362776649169718,1,0.15557702518354147,0.9302756842806409,9
0,1048576,1,0.6167670933131635,0,0.15557702518354147,0.9302756842806409,10
0,1048576,1,0.661725251545727,0,0.15557702518354147,0.9302756842806409,11
0,1048576,1,0.33814775437178785,0,0.15557702518354147,0.9302756842806409,12
0,1048576,1,0.3247081215544145,0,0.15557702518354147,0.9302756842806409,13
0,1048576,1,0.22544035534226037,0,0.15557702518354147,0.9302756842806409,14
0,1048576,1,0.21228223894123743,0,0.15557702518354147,0.9302756842806409,15
0,1048576,1,0.7674065388616156,0,0.15557702518354147,0.9302756842806409,16
0,1048576,1,0.9325615788677674,0,0.15557702518354147,0.9325615788677674,17
0,1048576,1,0.5356785213183318,0,0.15557702518354147,0.9325615788677674,18
0,1048576,1,0.6247825790335009,0,0.15557702518354147,0.9325615788677674,19
0,1048576,1,0.8033004116908116,0,0.15557702518354147,0.9325615788677674,20
0,1048576,1,0.708320974013467,0,0.15557702518354147,0.9325615788677674,21
0,1048576,1,0.5544820448523952,0,0.15557702518354147,0.9325615788677674,22
0,1048576,1,0.014148389732465008,0,0.014148389732465008,0.9325615788677674,23
0,1048576,1,0.3786079133343492,0,0.014148389732465008,0.9325615788677674,24
0,1048576,1,0.45651162989736993,0,0.014148389732465008,0.9325615788677674,25
0,1048576,1,0.5271537054524197,0,0.014148389732465008,0.9325615788677674,26
0,1048576,1,0.13135495657585922,0,0.014148389732465008,0.9325615788677674,27
0,1048576,1,0.6014087515669919,0,0.014148389732465008,0.9325615788677674,28
0,1048576,1,0.13703240588749468,0,0.014148389732465008,0.9325615788677674,29
0,1048576,1,0.5289413492316636,0,0.014148389732465008,0.9325615788677674,30
0,1048576,1,0.6358890760616926,0,0.014148389732465008,0.9325615788677674,31
0,1048576,1,0.37305839507193284,0,0.014148389732465008,0.9325615788677674,32
0,1048576,1,0.453132272589329,0,0.014148389732465008,0.9325615788677674,33
0,1048576,1,0.5285755101963026,0,0.014148389732465008,0.9325615788677674,34
0,1048576,1,0.8472185609941937,0,0.014148389732465008,0.9325615788677674,35
0,1048576,1,0.8564157616340672,0,0.014148389732465008,0.9325615788677674,36
0,1048576,1,0.36136514604978587,0,0.014148389732465008,0.9325615788677674,37
0,1048576,1,0.6573145715922533,0,0.014148389732465008,0.9325615788677674,38
0,1048576,1,0.7411694279553434,0,0.014148389732465008,0.9325615788677674,39
0,1048576,1,0.40528410884660077,0,0.014148389732465008,0.9325615788677674,40
0,1048576,1,0.9849941848609046,0,0.014148389732465008,0.9849941848609046,41
0,1048576,1,0.36471004441312455,0,0.014148389732465008,0.9849941848609046,42
0,1048576,1,0.12155118987338731,0,0.014148389732465008,0.9849941848609046,43
0,1048576,1,0.47047930662507786,0,0.014148389732465008,0.9849941848609046,44
0,1048576,1,0.311056252643437,0,0.014148389732465008,0.9849941848609046,45
0,1048576,1,0.24148732605123283,0,0.014148389732465008,0.9849941848609046,46
0,1048576,1,0.07914774412872448,0,0.014148389732465008,0.9849941848609046,47
0,1048576,1,0.44296116164911414,0,0.014148389732465008,0.9849941848609046,48
0,1048576,1,0.4783524771121298,0,0.014148389732465008,0.9849941848609046,49
0,1048576,1,0.47121350240207116,0,0.014148389732465008,0.9849941848609046,50
0,1048576,1,0.4445602586490528,0,0.014148389732465008,0.9849941848609046,51
0,1048576,1,0.030253946373148356,0,0.014148389732465008,0.9849941848609046,52
0,1048576,1,0.7211765121189335,0,0.014148389732465008,0.9849941848609046,53
0,1048576,1,0.5325233855535845,0,0.014148389732465008,0.9849941848609046,54
0,1048576,1,0.9280917417958411,0,0.014148389732465008,0.9849941848609046,55
